ID	XLAMB	YLAMB	ALT	BETA
295	270000	570000	-1	0.1688
296	274000	570000	0	0.1804
297	278000	570000	0	0.1628
298	110000	566000	0	0
299	114000	566000	0	0.1598
300	118000	566000	0	0.1571
301	122000	566000	0	0.0802
302	150000	566000	0	0
303	154000	566000	0	0.0763
304	158000	566000	0	0.1673
305	162000	566000	0	0.195
306	166000	566000	0	0.1914
307	170000	566000	0	0.1707
308	174000	566000	0	0.1685
309	178000	566000	0	0.1655
310	182000	566000	0	0.1778
311	186000	566000	0	0.1949
312	190000	566000	0	0.153
313	194000	566000	-1	0.1592
314	198000	566000	-1	0.1784
315	202000	566000	1	0.1972
316	206000	566000	1	0.1811
317	210000	566000	3	0.134
318	214000	566000	5	0.1413
319	218000	566000	5	0.1873
320	222000	566000	5	0.1757
321	226000	566000	8	0.1933
322	230000	566000	7	0.1595
323	234000	566000	6	0.2326
324	238000	566000	6	0.2234
325	242000	566000	8	0.1838
326	246000	566000	0	0.2019
327	250000	566000	0	0.1644
328	254000	566000	0	0.222
329	258000	566000	0	0.1729
330	262000	566000	0	0.2077
331	266000	566000	0	0.1736
332	270000	566000	0	0.1863
333	274000	566000	0	0.163
334	278000	566000	0	0.178
335	110000	562000	0	0.018
336	114000	562000	0	0.1951
337	118000	562000	0	0.1855
338	146000	562000	0	0
339	154000	562000	0	0.034
340	158000	562000	0	0.1746
341	162000	562000	0	0.1867
342	166000	562000	0	0.1853
343	170000	562000	0	0.2238
344	174000	562000	0	0.2946
345	178000	562000	-1	0.1318
346	182000	562000	0	0.1458
347	186000	562000	0	0.2061
348	190000	562000	0	0.1654
349	194000	562000	-1	0.1751
350	198000	562000	-1	0.1673
351	202000	562000	2	0.123
352	206000	562000	3	0.1657
353	210000	562000	4	0.1632
354	214000	562000	5	0.1481
355	218000	562000	5	0.1479
356	222000	562000	7	0.1769
357	226000	562000	9	0.1994
358	230000	562000	10	0.1914
359	234000	562000	10	0.248
360	238000	562000	7	0.1786
361	242000	562000	10	0.1716
362	246000	562000	9	0.1616
363	250000	562000	1	0.168
364	254000	562000	2	0.1737
365	258000	562000	1	0.1744
366	262000	562000	1	0.1806
367	266000	562000	2	0.2212
368	270000	562000	0	0.1974
369	274000	562000	1	0.1735
370	278000	562000	1	0.1689
371	110000	558000	0	0.0104
372	114000	558000	0	0.0854
373	142000	558000	0	0.032
374	154000	558000	0	0.0006
375	158000	558000	0	0.1551
376	162000	558000	0	0.1588
377	166000	558000	0	0.1479
378	170000	558000	0	0.1859
379	174000	558000	0	0.2704
380	178000	558000	0	0.1283
381	182000	558000	0	0.1394
382	186000	558000	0	0.1647
383	190000	558000	0	0.1204
384	194000	558000	-1	0.1609
385	198000	558000	-1	0.1974
386	202000	558000	0	0.2167
387	206000	558000	3	0.1818
388	210000	558000	3	0.1678
389	214000	558000	4	0.1934
390	218000	558000	6	0.1643
391	222000	558000	9	0.0212
392	226000	558000	10	0.0824
393	230000	558000	10	0.2048
394	234000	558000	11	0.4203
395	238000	558000	10	0.1725
396	242000	558000	11	0.1489
397	246000	558000	17	0.2026
398	250000	558000	2	0.1816
399	254000	558000	2	0.1719
400	258000	558000	3	0.1838
401	262000	558000	3	0.1899
402	266000	558000	2	0.1767
403	270000	558000	1	0.1525
404	274000	558000	2	0.1707
405	278000	558000	3	0.1177
406	110000	554000	0	0.0473
