ID	XLAMB	YLAMB	ALT	BETA
268	162000	570000	0	0.0133
269	166000	570000	0	0.0009
270	170000	570000	0	0.0174
271	174000	570000	0	0
272	178000	570000	0	0.0077
273	182000	570000	0	0.0051
274	186000	570000	-1	0.0279
275	190000	570000	0	0.0261
276	194000	570000	0	0.0339
277	198000	570000	0	0.0729
278	202000	570000	1	0.2954
279	206000	570000	2	0.1418
280	210000	570000	2	0.0002
281	214000	570000	3	0.0091
282	218000	570000	3	0.0081
283	222000	570000	4	0.067
284	226000	570000	3	0.0351
285	230000	570000	2	0.0043
286	234000	570000	3	0.1742
287	238000	570000	3	0.1095
288	242000	570000	0	0.1462
289	246000	570000	0	0.0218
290	250000	570000	0	0.0064
291	254000	570000	0	0.2808
292	258000	570000	0	0.0371
293	262000	570000	0	0.0424
294	266000	570000	-1	0.0388
295	270000	570000	-1	0.0204
296	274000	570000	0	0.027
297	278000	570000	0	0.004
298	110000	566000	0	0.0395
299	114000	566000	0	0.1161
300	118000	566000	0	0.0002
301	122000	566000	0	0.0268
302	150000	566000	0	0.0488
303	154000	566000	0	0.0662
304	158000	566000	0	0.0018
305	162000	566000	0	0.0386
306	166000	566000	0	0.0251
307	170000	566000	0	0.0051
308	174000	566000	0	0.0029
309	178000	566000	0	0
310	182000	566000	0	0.012
311	186000	566000	0	0.0673
312	190000	566000	0	0.0041
313	194000	566000	-1	0.006
314	198000	566000	-1	0.0303
315	202000	566000	1	0.0665
316	206000	566000	1	0.0278
317	210000	566000	3	0.0012
318	214000	566000	5	0.0124
319	218000	566000	5	0.0361
320	222000	566000	5	0.0976
321	226000	566000	8	0.1609
322	230000	566000	7	0.1071
323	234000	566000	6	0.1642
324	238000	566000	6	0.2164
325	242000	566000	8	0.147
326	246000	566000	0	0.1564
327	250000	566000	0	0
328	254000	566000	0	0.0939
329	258000	566000	0	0.0143
330	262000	566000	0	0.0585
331	266000	566000	0	0.0489
332	270000	566000	0	0.0448
333	274000	566000	0	0.0002
334	278000	566000	0	0.0176
335	110000	562000	0	0.0223
336	114000	562000	0	0.0421
337	118000	562000	0	0.1433
338	146000	562000	0	0.0488
339	154000	562000	0	0.0753
340	158000	562000	0	0.0174
341	162000	562000	0	0.0277
342	166000	562000	0	0.0192
343	170000	562000	0	0.0814
344	174000	562000	0	0.1336
345	178000	562000	-1	0.0202
346	182000	562000	0	0.0304
347	186000	562000	0	0.0463
348	190000	562000	0	0.0107
349	194000	562000	-1	0.0408
350	198000	562000	-1	0.0103
351	202000	562000	2	0.0343
352	206000	562000	3	0.072
353	210000	562000	4	0.0119
354	214000	562000	5	0
355	218000	562000	5	0
356	222000	562000	7	0.12
357	226000	562000	9	0.1525
358	230000	562000	10	0.1406
359	234000	562000	10	0.222
360	238000	562000	7	0.1524
361	242000	562000	10	0.1505
362	246000	562000	9	0.0891
363	250000	562000	1	0.0891
364	254000	562000	2	0.0079
365	258000	562000	1	0.0087
366	262000	562000	1	0.029
367	266000	562000	2	0.1803
368	270000	562000	0	0.1438
369	274000	562000	1	0.0168
370	278000	562000	1	0.0046
371	110000	558000	0	0.0283
372	114000	558000	0	0.0203
373	142000	558000	0	0.0778
374	154000	558000	0	0.0486
375	158000	558000	0	0.0034
376	162000	558000	0	0.0022
377	166000	558000	0	0.0057
378	170000	558000	0	0.0232
379	174000	558000	0	0.1541
380	178000	558000	0	0.0284
381	182000	558000	0	0.0084
382	186000	558000	0	0
383	190000	558000	0	0.0135
384	194000	558000	-1	0.0051
385	198000	558000	-1	0.0494
386	202000	558000	0	0.0628
387	206000	558000	3	0.0322
388	210000	558000	3	0.004
389	214000	558000	4	0.029
390	218000	558000	6	0.0116
391	222000	558000	9	0.0341
392	226000	558000	10	0.0446
393	230000	558000	10	0.1025
394	234000	558000	11	0.3239
395	238000	558000	10	0.1383
396	242000	558000	11	0.066
397	246000	558000	17	0.1324
398	250000	558000	2	0.1143
399	254000	558000	2	0.0246
400	258000	558000	3	0.0431
401	262000	558000	3	0.0976
402	266000	558000	2	0.0464
403	270000	558000	1	0.0086
404	274000	558000	2	0.0101
405	278000	558000	3	0.0033
406	110000	554000	0	0.0786
407	114000	554000	0	0.1596
408	138000	554000	0	0.0488
409	158000	554000	0	0.0725
410	162000	554000	0	0.012
411	166000	554000	0	0.0105
412	170000	554000	0	0.0807
413	174000	554000	0	0.0063
414	178000	554000	0	0.0251
415	182000	554000	0	0.1215
416	186000	554000	0	0.0694
417	190000	554000	0	0.3069
418	194000	554000	0	0.0597
419	198000	554000	0	0.0342
420	202000	554000	1	0.13
421	206000	554000	2	0.0382
422	210000	554000	4	0
423	214000	554000	5	0.018
424	218000	554000	6	0.0611
425	222000	554000	9	0.0164
426	226000	554000	10	0.0195
427	230000	554000	12	0.1208
428	234000	554000	10	0.1922
429	238000	554000	12	0.1307
430	242000	554000	14	0.1522
431	246000	554000	24	0.019
432	250000	554000	16	0.059
433	254000	554000	4	0.0119
434	258000	554000	4	0.0361
435	262000	554000	5	0.1418
436	266000	554000	4	0
437	270000	554000	5	0.0131
438	274000	554000	4	0.0128
439	110000	550000	0	0.0764
440	114000	550000	0	0.3605
441	126000	550000	0	0.042
442	130000	550000	0	0.0621
443	134000	550000	0	0.0491
444	154000	550000	0	0.0512
445	158000	550000	0	0.0184
446	162000	550000	0	0.0144
447	166000	550000	0	0.0276
448	170000	550000	0	0.0411
449	174000	550000	0	0.0288
450	178000	550000	0	0.0268
451	182000	550000	0	0.0101
452	186000	550000	0	0.0103
453	190000	550000	0	0.0717
454	194000	550000	1	0.1367
455	198000	550000	0	0.0845
456	202000	550000	0	0.0308
457	206000	550000	2	0.0102
458	210000	550000	3	0
459	214000	550000	7	0
460	218000	550000	15	0.0186
461	222000	550000	10	0.0018
462	226000	550000	12	0.0286
463	230000	550000	13	0.0331
464	234000	550000	14	0.0576
465	238000	550000	14	0.103
466	242000	550000	17	0.1573
467	246000	550000	17	0.097
468	250000	550000	16	0.0883
469	254000	550000	5	0.1092
470	258000	550000	6	0.0481
471	262000	550000	6	0.0061
472	266000	550000	7	0.1133
473	270000	550000	6	0.0279
474	274000	550000	7	0.0329
475	110000	546000	0	0.0737
476	114000	546000	0	0.1195
477	118000	546000	0	0.0314
478	122000	546000	0	0.0425
479	126000	546000	0	0.0295
480	130000	546000	0	0
481	134000	546000	0	0.0317
482	154000	546000	0	0.0369
483	158000	546000	0	0.0283
484	162000	546000	0	0.0172
485	166000	546000	0	0.0177
486	170000	546000	0	0.0337
487	174000	546000	0	0.0137
488	178000	546000	0	0.0102
489	182000	546000	0	0.0378
490	186000	546000	0	0.0185
491	190000	546000	0	0.0053
492	194000	546000	0	0.0323
493	198000	546000	0	0.0358
494	202000	546000	0	0.074
495	206000	546000	2	0.087
496	210000	546000	4	0.0046
497	214000	546000	8	0
498	218000	546000	17	0
499	222000	546000	11	0.0417
500	226000	546000	12	0.0086
501	230000	546000	13	0.1424
502	234000	546000	14	0.0808
503	238000	546000	16	0.1022
504	242000	546000	22	0.0616
505	246000	546000	15	0.1025
506	250000	546000	17	0.0508
507	254000	546000	19	0.0398
508	258000	546000	7	0.0164
509	262000	546000	7	0.0258
510	266000	546000	8	0.096
511	270000	546000	8	0.0099
512	110000	542000	0	0.0854
513	114000	542000	0	0.062
514	118000	542000	0	0.0419
515	122000	542000	0	0.013
516	126000	542000	-1	0.0032
517	130000	542000	-3	0.0234
518	134000	542000	-3	0.0092
519	154000	542000	0	0.0434
520	158000	542000	0	0.017
521	162000	542000	0	0.0025
522	166000	542000	3	0.0134
523	170000	542000	0	0.0073
524	174000	542000	0	0.0541
525	178000	542000	0	0.0358
526	182000	542000	-1	0.0116
527	186000	542000	0	0.0105
528	190000	542000	-1	0.0102
529	194000	542000	0	0.0572
530	198000	542000	0	0.0649
531	202000	542000	0	0.008
532	206000	542000	3	0
533	210000	542000	5	0.0184
534	214000	542000	6	0.1085
535	218000	542000	11	0.1177
536	222000	542000	9	0.025
537	226000	542000	9	0
538	230000	542000	12	0.1449
539	234000	542000	13	0.0885
540	238000	542000	15	0.1298
541	242000	542000	16	0.0936
542	246000	542000	18	0.0345
543	250000	542000	16	0
544	254000	542000	22	0.0337
545	258000	542000	8	0.0259
546	262000	542000	9	0.0315
547	266000	542000	10	0.0038
548	270000	542000	10	0.0493
549	110000	538000	0	0.0798
550	114000	538000	0	0.1459
551	118000	538000	0	0.0441
552	122000	538000	-1	0.0457
553	126000	538000	-2	0.0094
554	130000	538000	-3	0.0987
555	134000	538000	-4	0
556	138000	538000	0	0.0436
557	166000	538000	0	0.0318
558	170000	538000	0	0.0486
559	174000	538000	0	0.0525
560	178000	538000	-1	0.2342
561	182000	538000	0	0.0671
562	186000	538000	0	0
563	190000	538000	0	0.028
564	194000	538000	0	0.054
565	198000	538000	3	0.0979
566	202000	538000	8	0.0381
567	206000	538000	1	0.0055
568	210000	538000	1	0.0149
569	214000	538000	5	0.066
570	218000	538000	6	0.1155
571	222000	538000	10	0.0186
572	226000	538000	16	0.0004
573	230000	538000	13	0.1351
574	234000	538000	14	0.1813
575	238000	538000	14	0.1803
576	242000	538000	16	0.0856
577	246000	538000	17	0.1023
578	250000	538000	17	0.0067
579	254000	538000	18	0.0126
580	258000	538000	20	0.0542
581	262000	538000	11	0.018
582	266000	538000	12	0.078
583	270000	538000	12	0.0148
584	106000	534000	0	0.0755
585	110000	534000	0	0.085
586	114000	534000	0	0.1198
587	118000	534000	0	0.0254
588	122000	534000	0	0.0045
589	126000	534000	-2	0
590	130000	534000	-3	0.0137
591	134000	534000	-4	0.0003
592	170000	534000	0	0.0368
593	174000	534000	-3	0.0105
594	178000	534000	-3	0.0472
595	182000	534000	0	0.0351
596	186000	534000	0	0.0089
597	190000	534000	0	0.0283
598	194000	534000	0	0.0336
599	198000	534000	0	0.0797
600	202000	534000	0	0.189
601	206000	534000	1	0.1412
602	210000	534000	6	0.0739
603	214000	534000	7	0.0759
604	218000	534000	4	0.0762
605	222000	534000	9	0.0408
606	226000	534000	11	0.0223
607	230000	534000	12	0.0673
608	234000	534000	13	0.0865
609	238000	534000	15	0.057
610	242000	534000	15	0.1078
611	246000	534000	15	0.1857
612	250000	534000	16	0.2086
613	254000	534000	16	0.0909
614	258000	534000	23	0.2568
615	262000	534000	14	0.0437
616	266000	534000	13	0.0162
617	270000	534000	14	0.0086
618	106000	530000	0	0.0326
619	110000	530000	0	0.0087
620	114000	530000	0	0.0288
621	118000	530000	0	0.0072
622	122000	530000	0	0.0894
623	126000	530000	-1	0.003
624	130000	530000	-2	0.0215
625	134000	530000	-1	0.0837
626	138000	530000	0	0.0787
627	142000	530000	0	0.0661
628	146000	530000	0	0.0973
629	170000	530000	-3	0.0138
630	174000	530000	-3	0.0073
631	178000	530000	-3	0.0106
632	182000	530000	-2	0.0023
633	186000	530000	-2	0.0403
634	190000	530000	0	0.1023
635	194000	530000	0	0.03
636	198000	530000	-1	0.0002
637	202000	530000	-1	0.0222
638	206000	530000	0	0.0189
639	210000	530000	0	0.0437
640	214000	530000	0	0.0242
641	218000	530000	1	0.0607
642	222000	530000	7	0.0236
643	226000	530000	11	0.0148
644	230000	530000	12	0.0824
645	234000	530000	13	0.0669
646	238000	530000	14	0.0067
647	242000	530000	14	0.0648
648	246000	530000	13	0.1173
649	250000	530000	13	0.1205
650	254000	530000	14	0.1018
651	258000	530000	18	0.2538
652	262000	530000	20	0.15
653	266000	530000	15	0.0213
654	270000	530000	16	0.0145
655	106000	526000	3	0.0101
656	110000	526000	0	0.0648
657	114000	526000	0	0.1
658	118000	526000	0	0.025
659	122000	526000	0	0.0766
660	126000	526000	0	0.0729
661	130000	526000	0	0.0211
662	134000	526000	-1	0.0206
663	138000	526000	-1	0.0813
664	142000	526000	-2	0.0219
