ID	XLAMB	YLAMB	ALT	BETA
541	242000	542000	16	0.2218
542	246000	542000	18	0.1134
543	250000	542000	16	0.0549
544	254000	542000	22	0.0993
545	258000	542000	8	0.1253
546	262000	542000	9	0.1357
547	266000	542000	10	0.1005
548	270000	542000	10	0.1478
549	110000	538000	0	0.1922
550	114000	538000	0	0.3168
551	118000	538000	0	0.1629
552	122000	538000	-1	0.1651
553	126000	538000	-2	0.1081
554	130000	538000	-3	0.1825
555	134000	538000	-4	0.0953
556	138000	538000	0	0.0953
557	166000	538000	0	0.0956
558	170000	538000	0	0.0953
559	174000	538000	0	0.1376
560	178000	538000	-1	0.4235
561	182000	538000	0	0.1975
562	186000	538000	0	0.0953
563	190000	538000	0	0.0953
564	194000	538000	0	0.1574
565	198000	538000	3	0.2467
566	202000	538000	8	0.1394
567	206000	538000	1	0.0914
568	210000	538000	1	0.1083
569	214000	538000	5	0.1715
570	218000	538000	6	0.2681
571	222000	538000	10	0.0869
572	226000	538000	16	0.028
573	230000	538000	13	0.2862
574	234000	538000	14	0.3573
575	238000	538000	14	0.3683
576	242000	538000	16	0.2167
577	246000	538000	17	0.2325
578	250000	538000	17	0.073
579	254000	538000	18	0.0968
580	258000	538000	20	0.1675
581	262000	538000	11	0.1114
582	266000	538000	12	0.1689
583	270000	538000	12	0.1122
584	106000	534000	0	0.1123
585	110000	534000	0	0.2073
586	114000	534000	0	0.2396
587	118000	534000	0	0.1327
588	122000	534000	0	0.1014
589	126000	534000	-2	0.0953
590	130000	534000	-3	0.114
591	134000	534000	-4	0.0954
592	170000	534000	0	0.0953
593	174000	534000	-3	0.1094
594	178000	534000	-3	0.1659
595	182000	534000	0	0.1036
596	186000	534000	0	0.0982
597	190000	534000	0	0.0959
598	194000	534000	0	0.0909
599	198000	534000	0	0.2099
600	202000	534000	0	0.3161
601	206000	534000	1	0.276
602	210000	534000	6	0.1503
603	214000	534000	7	0.1621
604	218000	534000	4	0.2104
605	222000	534000	9	0.0955
606	226000	534000	11	0.0891
607	230000	534000	12	0.1959
608	234000	534000	13	0.2194
609	238000	534000	15	0.1638
610	242000	534000	15	0.2258
611	246000	534000	15	0.3658
612	250000	534000	16	0.4055
613	254000	534000	16	0.2254
614	258000	534000	23	0.349
615	262000	534000	14	0.1276
616	266000	534000	13	0.1141
617	270000	534000	14	0.1063
618	106000	530000	0	0.1182
