ID	X	Y	ALT	BETA
13593	164500.000000	90500.000000	238.6	0.004695
13594	164500.000000	89500.000000	207.9	0.032151
13595	164500.000000	88500.000000	176.3	0.079460
13596	164500.000000	87500.000000	170.0	0.097288
13597	164500.000000	86500.000000	165.0	0.126942
13598	164500.000000	85500.000000	205.5	0.139111
13599	164500.000000	84500.000000	162.4	0.110000
13600	164500.000000	83500.000000	181.0	0.092399
13601	164500.000000	82500.000000	183.8	0.059883
13602	164500.000000	81500.000000	234.3	0.017130
13603	164500.000000	80500.000000	282.1	0.000000
13604	164500.000000	79500.000000	290.8	0.000000
13605	164500.000000	78500.000000	336.4	0.000000
13606	164500.000000	77500.000000	326.1	0.000009
13607	164500.000000	76500.000000	313.1	0.000009
13608	164500.000000	75500.000000	357.5	0.000009
13609	164500.000000	74500.000000	382.2	0.000009
13610	164500.000000	73500.000000	351.0	0.000000
13611	165500.000000	235500.000000	12.0	0.069491
13612	165500.000000	234500.000000	11.2	0.120093
13613	165500.000000	233500.000000	14.3	0.180805
13614	165500.000000	232500.000000	17.3	0.265766
13615	165500.000000	231500.000000	21.8	0.255679
13616	165500.000000	230500.000000	20.6	0.211637
13617	165500.000000	229500.000000	19.8	0.139677
13618	165500.000000	228500.000000	17.2	0.029360
13619	165500.000000	227500.000000	20.4	0.039060
13620	165500.000000	226500.000000	21.6	0.070412
13621	165500.000000	225500.000000	22.0	0.220442
13622	165500.000000	224500.000000	23.2	0.317615
13623	165500.000000	223500.000000	24.8	0.359047
13624	165500.000000	222500.000000	26.5	0.421284
13625	165500.000000	221500.000000	24.8	0.377288
13626	165500.000000	220500.000000	21.3	0.337026
13627	165500.000000	219500.000000	18.0	0.335551
13628	165500.000000	218500.000000	15.9	0.352584
13629	165500.000000	217500.000000	17.5	0.394275
13630	165500.000000	216500.000000	14.6	0.470375
13631	165500.000000	215500.000000	13.9	0.507682
13632	165500.000000	214500.000000	14.3	0.497540
13633	165500.000000	213500.000000	12.3	0.439383
13634	165500.000000	212500.000000	11.5	0.404011
13635	165500.000000	211500.000000	13.7	0.433376
13636	165500.000000	210500.000000	8.3	0.415966
13637	165500.000000	209500.000000	7.2	0.448425
13638	165500.000000	208500.000000	11.8	0.402790
13639	165500.000000	207500.000000	10.8	0.297142
13640	165500.000000	206500.000000	10.4	0.269337
13641	165500.000000	205500.000000	8.7	0.278502
13642	165500.000000	204500.000000	6.1	0.317985
13643	165500.000000	203500.000000	5.7	0.388753
13644	165500.000000	202500.000000	5.8	0.386249
13645	165500.000000	201500.000000	7.3	0.316587
13646	165500.000000	200500.000000	5.0	0.268898
13647	165500.000000	199500.000000	2.1	0.196869
13648	165500.000000	198500.000000	3.7	0.167193
13649	165500.000000	197500.000000	3.8	0.155164
13650	165500.000000	196500.000000	6.1	0.178196
13651	165500.000000	195500.000000	11.8	0.190563
13652	165500.000000	194500.000000	13.3	0.202784
13653	165500.000000	193500.000000	12.9	0.226018
13654	165500.000000	192500.000000	10.4	0.195472
13655	165500.000000	191500.000000	6.5	0.234857
13656	165500.000000	190500.000000	8.7	0.287285
13657	165500.000000	189500.000000	7.7	0.329066
13658	165500.000000	188500.000000	9.2	0.321176
13659	165500.000000	187500.000000	7.4	0.302722
13660	165500.000000	186500.000000	3.6	0.292672
13661	165500.000000	185500.000000	6.7	0.312030
13662	165500.000000	184500.000000	8.0	0.375773
13663	165500.000000	183500.000000	9.4	0.388639
13664	165500.000000	182500.000000	10.1	0.391247
13665	165500.000000	181500.000000	9.6	0.347799
13666	165500.000000	180500.000000	10.7	0.287544
13667	165500.000000	179500.000000	13.0	0.247191
13668	165500.000000	178500.000000	15.2	0.250706
13669	165500.000000	177500.000000	19.4	0.295820
13670	165500.000000	176500.000000	26.0	0.338232
13671	165500.000000	175500.000000	33.5	0.363553
13672	165500.000000	174500.000000	36.2	0.322814
13673	165500.000000	173500.000000	45.7	0.365801
13674	165500.000000	172500.000000	52.4	0.388014
13675	165500.000000	171500.000000	77.9	0.372757
13676	165500.000000	170500.000000	81.4	0.373272
13677	165500.000000	169500.000000	69.9	0.275170
13678	165500.000000	168500.000000	69.8	0.233621
13679	165500.000000	167500.000000	66.0	0.241002
13680	165500.000000	166500.000000	90.0	0.266420
13681	165500.000000	165500.000000	82.7	0.293500
13682	165500.000000	164500.000000	92.5	0.287043
13683	165500.000000	163500.000000	90.5	0.284939
13684	165500.000000	162500.000000	73.2	0.277839
13685	165500.000000	161500.000000	88.5	0.278864
13686	165500.000000	160500.000000	84.5	0.287224
13687	165500.000000	159500.000000	72.1	0.350577
13688	165500.000000	158500.000000	54.8	0.405715
13689	165500.000000	157500.000000	74.4	0.444393
13690	165500.000000	156500.000000	91.6	0.501967
13691	165500.000000	155500.000000	98.6	0.511382
13692	165500.000000	154500.000000	106.8	0.507757
13693	165500.000000	153500.000000	102.4	0.474773
13694	165500.000000	152500.000000	86.3	0.492220
13695	165500.000000	151500.000000	62.8	0.483501
13696	165500.000000	150500.000000	66.9	0.461383
13697	165500.000000	149500.000000	79.1	0.472815
13698	165500.000000	148500.000000	69.2	0.403390
13699	165500.000000	147500.000000	71.2	0.339357
13700	165500.000000	146500.000000	78.9	0.312969
13701	165500.000000	145500.000000	91.4	0.259113
13702	165500.000000	144500.000000	111.8	0.235758
13703	165500.000000	143500.000000	133.6	0.229274
13704	165500.000000	142500.000000	142.5	0.262441
13705	165500.000000	141500.000000	153.7	0.279541
13706	165500.000000	140500.000000	150.0	0.266625
13707	165500.000000	139500.000000	139.7	0.255668
13708	165500.000000	138500.000000	141.2	0.208042
13709	165500.000000	137500.000000	147.1	0.220194
13710	165500.000000	136500.000000	156.7	0.275851
13711	165500.000000	135500.000000	157.4	0.305094
13712	165500.000000	134500.000000	152.2	0.339379
13713	165500.000000	133500.000000	153.1	0.343617
13714	165500.000000	132500.000000	146.6	0.330753
13715	165500.000000	131500.000000	141.2	0.327203
13716	165500.000000	130500.000000	148.3	0.365289
13717	165500.000000	129500.000000	149.9	0.426080
13718	165500.000000	128500.000000	155.9	0.433980
13719	165500.000000	127500.000000	162.4	0.464634
13720	165500.000000	126500.000000	173.5	0.459341
13721	165500.000000	125500.000000	169.9	0.434152
13722	165500.000000	124500.000000	115.0	0.419500
13723	165500.000000	123500.000000	102.0	0.374585
13724	165500.000000	122500.000000	101.5	0.291977
13725	165500.000000	121500.000000	107.4	0.242603
13726	165500.000000	120500.000000	153.3	0.250117
13727	165500.000000	119500.000000	150.9	0.231834
13728	165500.000000	118500.000000	165.7	0.216530
13729	165500.000000	117500.000000	178.1	0.194311
