ID	X	Y	ALT	BETA
4661	95500.000000	212500.000000	0.4	0.387505
4662	95500.000000	211500.000000	1.0	0.398912
4663	95500.000000	210500.000000	2.5	0.441864
4664	95500.000000	209500.000000	2.4	0.451959
4665	95500.000000	208500.000000	3.4	0.476987
4666	95500.000000	207500.000000	7.8	0.497663
4667	95500.000000	206500.000000	6.2	0.503925
4668	95500.000000	205500.000000	7.1	0.480688
4669	95500.000000	204500.000000	11.6	0.471589
4670	95500.000000	203500.000000	4.9	0.462606
4671	95500.000000	202500.000000	3.9	0.441078
4672	95500.000000	201500.000000	4.3	0.448506
4673	95500.000000	200500.000000	6.1	0.463410
4674	95500.000000	199500.000000	8.2	0.471965
4675	95500.000000	198500.000000	5.9	0.462797
4676	95500.000000	197500.000000	5.4	0.465409
4677	95500.000000	196500.000000	5.8	0.469136
4678	95500.000000	195500.000000	7.8	0.474737
4679	95500.000000	194500.000000	6.7	0.460624
4680	95500.000000	193500.000000	7.5	0.451621
4681	95500.000000	192500.000000	6.5	0.439789
4682	95500.000000	191500.000000	7.0	0.439881
4683	95500.000000	190500.000000	7.5	0.482415
4684	95500.000000	189500.000000	7.9	0.488642
4685	95500.000000	188500.000000	8.2	0.508455
4686	95500.000000	187500.000000	8.8	0.517996
4687	95500.000000	186500.000000	7.4	0.485499
4688	95500.000000	185500.000000	6.5	0.485689
4689	95500.000000	184500.000000	8.0	0.486331
4690	95500.000000	183500.000000	8.3	0.478543
4691	95500.000000	182500.000000	9.0	0.472848
4692	95500.000000	181500.000000	8.9	0.449845
4693	95500.000000	180500.000000	8.7	0.426307
4694	95500.000000	179500.000000	8.4	0.386510
4695	95500.000000	178500.000000	9.7	0.364618
4696	95500.000000	177500.000000	15.6	0.347173
4697	95500.000000	176500.000000	23.1	0.302164
4698	95500.000000	175500.000000	33.7	0.294835
4699	95500.000000	174500.000000	35.8	0.312358
4700	95500.000000	173500.000000	28.4	0.351390
4701	95500.000000	172500.000000	34.6	0.412805
4702	95500.000000	171500.000000	29.3	0.446806
4703	95500.000000	170500.000000	22.0	0.469613
4704	95500.000000	169500.000000	18.6	0.447228
4705	95500.000000	168500.000000	12.3	0.411048
4706	95500.000000	167500.000000	8.6	0.389660
4707	95500.000000	166500.000000	9.1	0.374212
4708	95500.000000	165500.000000	32.3	0.394509
4709	95500.000000	164500.000000	24.2	0.395698
4710	95500.000000	163500.000000	44.4	0.409277
4711	95500.000000	162500.000000	39.1	0.425168
4712	95500.000000	161500.000000	65.5	0.475913
4713	95500.000000	160500.000000	113.0	0.523417
4714	95500.000000	159500.000000	90.1	0.534665
4715	95500.000000	158500.000000	32.2	0.535629
4716	95500.000000	157500.000000	29.2	0.489279
4717	95500.000000	156500.000000	20.5	0.445791
4718	95500.000000	155500.000000	24.4	0.408988
4719	95500.000000	154500.000000	38.2	0.356236
4720	95500.000000	153500.000000	32.9	0.314303
4721	95500.000000	152500.000000	41.8	0.297791
4722	95500.000000	151500.000000	39.6	0.305243
4723	95500.000000	150500.000000	36.1	0.307402
4724	95500.000000	149500.000000	40.0	0.322336
4725	95500.000000	148500.000000	40.2	0.304251
4726	95500.000000	147500.000000	49.7	0.279310
4727	95500.000000	146500.000000	83.6	0.269550
4728	95500.000000	145500.000000	64.3	0.265989
4729	95500.000000	144500.000000	70.3	0.309621
4730	95500.000000	143500.000000	64.9	0.341215
4731	95500.000000	142500.000000	55.3	0.350427
4732	95500.000000	141500.000000	51.3	0.364479
4733	95500.000000	140500.000000	52.2	0.312821
4734	95500.000000	139500.000000	57.5	0.307568
4735	95500.000000	138500.000000	65.5	0.328488
4736	95500.000000	137500.000000	56.2	0.323524
4737	95500.000000	136500.000000	43.6	0.356728
4738	95500.000000	135500.000000	36.5	0.395240
4739	95500.000000	134500.000000	30.8	0.413571
4740	95500.000000	133500.000000	33.6	0.422497
4741	95500.000000	132500.000000	33.3	0.382569
4742	95500.000000	131500.000000	36.8	0.323632
4743	96500.000000	221500.000000	0.2	0.167093
4744	96500.000000	220500.000000	0.1	0.178433
4745	96500.000000	219500.000000	0.4	0.198844
4746	96500.000000	218500.000000	0.2	0.230015
4747	96500.000000	217500.000000	0.0	0.249694
4748	96500.000000	216500.000000	0.2	0.306139
4749	96500.000000	215500.000000	0.8	0.344511
4750	96500.000000	214500.000000	0.4	0.369460
4751	96500.000000	213500.000000	0.6	0.409039
4752	96500.000000	212500.000000	0.5	0.394580
4753	96500.000000	211500.000000	0.6	0.407962
4754	96500.000000	210500.000000	3.1	0.435385
4755	96500.000000	209500.000000	2.4	0.430613
4756	96500.000000	208500.000000	3.1	0.440984
4757	96500.000000	207500.000000	6.0	0.459917
4758	96500.000000	206500.000000	7.3	0.477337
4759	96500.000000	205500.000000	6.0	0.471497
4760	96500.000000	204500.000000	5.8	0.477313
4761	96500.000000	203500.000000	4.7	0.464820
4762	96500.000000	202500.000000	3.3	0.434299
4763	96500.000000	201500.000000	3.7	0.446432
4764	96500.000000	200500.000000	4.6	0.460281
4765	96500.000000	199500.000000	5.1	0.471827
4766	96500.000000	198500.000000	4.9	0.470520
4767	96500.000000	197500.000000	3.6	0.460840
4768	96500.000000	196500.000000	4.8	0.470134
4769	96500.000000	195500.000000	6.1	0.470593
4770	96500.000000	194500.000000	5.2	0.467903
4771	96500.000000	193500.000000	7.5	0.483033
4772	96500.000000	192500.000000	6.6	0.484522
4773	96500.000000	191500.000000	6.2	0.502329
4774	96500.000000	190500.000000	6.8	0.540705
4775	96500.000000	189500.000000	9.9	0.530079
4776	96500.000000	188500.000000	8.8	0.522422
4777	96500.000000	187500.000000	7.2	0.494480
4778	96500.000000	186500.000000	10.3	0.442174
4779	96500.000000	185500.000000	7.3	0.439299
4780	96500.000000	184500.000000	8.2	0.457092
4781	96500.000000	183500.000000	8.1	0.470258
4782	96500.000000	182500.000000	9.5	0.482054
4783	96500.000000	181500.000000	9.0	0.462675
4784	96500.000000	180500.000000	8.2	0.427064
4785	96500.000000	179500.000000	7.2	0.409693
4786	96500.000000	178500.000000	7.9	0.390957
4787	96500.000000	177500.000000	9.8	0.361859
4788	96500.000000	176500.000000	20.9	0.331105
4789	96500.000000	175500.000000	37.0	0.326524
4790	96500.000000	174500.000000	22.2	0.352922
4791	96500.000000	173500.000000	24.6	0.418312
4792	96500.000000	172500.000000	22.2	0.494221
4793	96500.000000	171500.000000	18.7	0.516408
4794	96500.000000	170500.000000	25.1	0.515659
4795	96500.000000	169500.000000	12.0	0.473478
4796	96500.000000	168500.000000	8.3	0.419712
4797	96500.000000	167500.000000	9.0	0.390508
4798	96500.000000	166500.000000	13.4	0.383497
4799	96500.000000	165500.000000	63.1	0.394744
4800	96500.000000	164500.000000	52.4	0.384816
4801	96500.000000	163500.000000	81.6	0.401257
4802	96500.000000	162500.000000	81.6	0.427132
4803	96500.000000	161500.000000	90.3	0.488046
4804	96500.000000	160500.000000	105.3	0.546528
4805	96500.000000	159500.000000	58.2	0.560905
4806	96500.000000	158500.000000	34.0	0.546818
4807	96500.000000	157500.000000	34.9	0.485514
4808	96500.000000	156500.000000	25.0	0.429715
4809	96500.000000	155500.000000	26.2	0.378645
4810	96500.000000	154500.000000	38.0	0.332181
4811	96500.000000	153500.000000	46.6	0.321011
4812	96500.000000	152500.000000	63.3	0.323993
4813	96500.000000	151500.000000	83.0	0.338190
4814	96500.000000	150500.000000	52.4	0.347634
4815	96500.000000	149500.000000	35.8	0.330076
4816	96500.000000	148500.000000	48.6	0.303609
4817	96500.000000	147500.000000	56.1	0.292274
4818	96500.000000	146500.000000	63.0	0.269790
4819	96500.000000	145500.000000	58.8	0.287417
4820	96500.000000	144500.000000	59.6	0.334524
4821	96500.000000	143500.000000	63.2	0.337427
4822	96500.000000	142500.000000	65.3	0.338630
4823	96500.000000	141500.000000	48.2	0.356199
4824	96500.000000	140500.000000	57.1	0.291509
4825	96500.000000	139500.000000	58.9	0.293241
4826	96500.000000	138500.000000	56.5	0.342294
4827	96500.000000	137500.000000	57.4	0.328954
4828	96500.000000	136500.000000	45.6	0.361305
4829	96500.000000	135500.000000	42.7	0.383745
4830	96500.000000	134500.000000	38.1	0.370415
4831	96500.000000	133500.000000	40.5	0.361772
4832	96500.000000	132500.000000	33.4	0.295710
4833	96500.000000	131500.000000	34.3	0.249490
4834	96500.000000	130500.000000	41.4	0.292825
4835	97500.000000	221500.000000	0.1	0.169762
4836	97500.000000	220500.000000	0.1	0.185510
4837	97500.000000	219500.000000	0.0	0.199410
4838	97500.000000	218500.000000	0.1	0.227179
4839	97500.000000	217500.000000	0.0	0.257497
4840	97500.000000	216500.000000	0.0	0.306808
4841	97500.000000	215500.000000	0.5	0.358559
4842	97500.000000	214500.000000	0.2	0.391663
4843	97500.000000	213500.000000	0.9	0.410828
4844	97500.000000	212500.000000	1.4	0.396521
4845	97500.000000	211500.000000	1.2	0.421855
4846	97500.000000	210500.000000	4.8	0.429952
4847	97500.000000	209500.000000	2.8	0.414560
4848	97500.000000	208500.000000	3.1	0.418225
4849	97500.000000	207500.000000	5.1	0.406289
4850	97500.000000	206500.000000	6.0	0.431609
4851	97500.000000	205500.000000	4.1	0.439971
4852	97500.000000	204500.000000	4.1	0.452877
4853	97500.000000	203500.000000	6.0	0.450212
4854	97500.000000	202500.000000	4.3	0.418611
4855	97500.000000	201500.000000	4.7	0.444883
4856	97500.000000	200500.000000	5.1	0.474841
4857	97500.000000	199500.000000	4.8	0.500128
4858	97500.000000	198500.000000	4.2	0.507961
4859	97500.000000	197500.000000	5.4	0.482270
4860	97500.000000	196500.000000	4.0	0.476777
4861	97500.000000	195500.000000	4.7	0.463431
4862	97500.000000	194500.000000	3.6	0.480616
4863	97500.000000	193500.000000	5.0	0.510110
4864	97500.000000	192500.000000	6.1	0.513294
4865	97500.000000	191500.000000	7.5	0.544415
4866	97500.000000	190500.000000	7.7	0.566061
4867	97500.000000	189500.000000	7.8	0.569500
4868	97500.000000	188500.000000	7.2	0.571007
4869	97500.000000	187500.000000	8.8	0.529123
4870	97500.000000	186500.000000	7.2	0.474452
4871	97500.000000	185500.000000	6.7	0.454465
4872	97500.000000	184500.000000	7.7	0.464557
4873	97500.000000	183500.000000	9.5	0.476688
4874	97500.000000	182500.000000	8.6	0.496655
4875	97500.000000	181500.000000	10.0	0.484953
4876	97500.000000	180500.000000	7.8	0.450553
4877	97500.000000	179500.000000	7.4	0.450608
4878	97500.000000	178500.000000	6.4	0.420490
4879	97500.000000	177500.000000	8.1	0.377270
4880	97500.000000	176500.000000	16.3	0.356888
4881	97500.000000	175500.000000	29.3	0.348995
4882	97500.000000	174500.000000	23.3	0.392679
4883	97500.000000	173500.000000	20.4	0.454016
4884	97500.000000	172500.000000	17.6	0.513994
4885	97500.000000	171500.000000	21.5	0.529000
4886	97500.000000	170500.000000	18.6	0.506171
4887	97500.000000	169500.000000	12.3	0.476576
4888	97500.000000	168500.000000	12.0	0.421574
4889	97500.000000	167500.000000	13.4	0.374181
4890	97500.000000	166500.000000	19.1	0.367644
4891	97500.000000	165500.000000	40.7	0.357685
4892	97500.000000	164500.000000	55.1	0.348173
4893	97500.000000	163500.000000	81.0	0.364180
4894	97500.000000	162500.000000	64.1	0.390445
4895	97500.000000	161500.000000	86.4	0.449577
4896	97500.000000	160500.000000	94.3	0.492967
4897	97500.000000	159500.000000	46.5	0.523601
4898	97500.000000	158500.000000	38.2	0.521096
4899	97500.000000	157500.000000	43.2	0.458309
4900	97500.000000	156500.000000	31.1	0.401493
4901	97500.000000	155500.000000	31.5	0.356209
4902	97500.000000	154500.000000	43.0	0.326057
4903	97500.000000	153500.000000	64.4	0.331112
4904	97500.000000	152500.000000	95.9	0.352292
4905	97500.000000	151500.000000	110.0	0.349594
4906	97500.000000	150500.000000	61.2	0.336880
4907	97500.000000	149500.000000	36.1	0.304127
4908	97500.000000	148500.000000	50.8	0.281479
4909	97500.000000	147500.000000	43.3	0.291428
4910	97500.000000	146500.000000	48.5	0.285187
4911	97500.000000	145500.000000	64.0	0.329641
4912	97500.000000	144500.000000	57.7	0.368129
4913	97500.000000	143500.000000	52.2	0.353795
4914	97500.000000	142500.000000	51.3	0.355442
4915	97500.000000	141500.000000	50.3	0.370009
4916	97500.000000	140500.000000	53.3	0.303617
4917	97500.000000	139500.000000	50.6	0.305218
4918	97500.000000	138500.000000	52.5	0.338434
4919	97500.000000	137500.000000	55.0	0.323997
4920	97500.000000	136500.000000	56.5	0.377965
4921	97500.000000	135500.000000	50.1	0.379305
4922	97500.000000	134500.000000	47.4	0.349627
4923	97500.000000	133500.000000	37.2	0.322378
4924	97500.000000	132500.000000	34.3	0.259510
4925	97500.000000	131500.000000	39.1	0.279786
4926	97500.000000	130500.000000	50.3	0.326805
4927	97500.000000	129500.000000	28.6	0.534298
4928	98500.000000	220500.000000	0.0	0.180642
4929	98500.000000	219500.000000	0.1	0.195324
4930	98500.000000	218500.000000	0.1	0.226328
4931	98500.000000	217500.000000	0.0	0.276147
4932	98500.000000	216500.000000	0.2	0.300433
4933	98500.000000	215500.000000	0.5	0.345118
4934	98500.000000	214500.000000	0.6	0.385581
4935	98500.000000	213500.000000	0.6	0.387122
4936	98500.000000	212500.000000	1.2	0.398097
4937	98500.000000	211500.000000	0.6	0.424589
4938	98500.000000	210500.000000	2.5	0.424870
4939	98500.000000	209500.000000	1.9	0.397889
4940	98500.000000	208500.000000	3.6	0.392729
4941	98500.000000	207500.000000	6.1	0.379637
4942	98500.000000	206500.000000	9.5	0.396286
4943	98500.000000	205500.000000	4.7	0.426163
4944	98500.000000	204500.000000	4.3	0.436917
4945	98500.000000	203500.000000	5.9	0.437024
4946	98500.000000	202500.000000	5.1	0.420740
4947	98500.000000	201500.000000	4.5	0.435995
4948	98500.000000	200500.000000	4.8	0.471950
4949	98500.000000	199500.000000	4.4	0.513742
4950	98500.000000	198500.000000	4.7	0.520366
4951	98500.000000	197500.000000	6.3	0.499400
4952	98500.000000	196500.000000	6.5	0.487110
4953	98500.000000	195500.000000	4.3	0.473729
4954	98500.000000	194500.000000	3.9	0.499401
4955	98500.000000	193500.000000	3.8	0.520505
4956	98500.000000	192500.000000	5.4	0.527886
4957	98500.000000	191500.000000	8.6	0.559493
4958	98500.000000	190500.000000	6.6	0.561818
4959	98500.000000	189500.000000	6.5	0.582079
4960	98500.000000	188500.000000	12.0	0.596521
4961	98500.000000	187500.000000	16.2	0.543535
4962	98500.000000	186500.000000	7.7	0.504015
4963	98500.000000	185500.000000	6.4	0.474134
4964	98500.000000	184500.000000	9.3	0.462661
4965	98500.000000	183500.000000	10.4	0.472452
4966	98500.000000	182500.000000	7.5	0.491278
4967	98500.000000	181500.000000	8.0	0.493490
4968	98500.000000	180500.000000	7.4	0.469253
4969	98500.000000	179500.000000	7.3	0.478989
4970	98500.000000	178500.000000	6.6	0.468304
4971	98500.000000	177500.000000	7.0	0.424301
4972	98500.000000	176500.000000	12.9	0.403247
4973	98500.000000	175500.000000	17.8	0.390730
4974	98500.000000	174500.000000	21.0	0.398264
4975	98500.000000	173500.000000	22.0	0.446441
4976	98500.000000	172500.000000	17.6	0.494772
4977	98500.000000	171500.000000	11.4	0.494098
4978	98500.000000	170500.000000	9.0	0.459965
4979	98500.000000	169500.000000	9.6	0.435776
4980	98500.000000	168500.000000	33.1	0.372639
4981	98500.000000	167500.000000	52.6	0.327004
4982	98500.000000	166500.000000	22.0	0.332460
4983	98500.000000	165500.000000	27.1	0.312375
4984	98500.000000	164500.000000	45.0	0.329627
4985	98500.000000	163500.000000	44.6	0.340761
4986	98500.000000	162500.000000	51.0	0.368212
4987	98500.000000	161500.000000	71.5	0.417553
4988	98500.000000	160500.000000	82.6	0.447139
4989	98500.000000	159500.000000	42.5	0.491738
4990	98500.000000	158500.000000	45.2	0.497524
4991	98500.000000	157500.000000	42.0	0.446019
4992	98500.000000	156500.000000	38.6	0.378717
4993	98500.000000	155500.000000	50.2	0.324584
4994	98500.000000	154500.000000	94.9	0.311198
4995	98500.000000	153500.000000	106.1	0.323209
4996	98500.000000	152500.000000	105.8	0.372402
4997	98500.000000	151500.000000	66.5	0.385219
4998	98500.000000	150500.000000	53.6	0.349465
4999	98500.000000	149500.000000	37.6	0.313671
5000	98500.000000	148500.000000	38.9	0.273196
5001	98500.000000	147500.000000	46.7	0.265202
5002	98500.000000	146500.000000	50.3	0.277530
5003	98500.000000	145500.000000	61.9	0.329413
5004	98500.000000	144500.000000	59.9	0.364653
5005	98500.000000	143500.000000	62.9	0.360306
5006	98500.000000	142500.000000	51.5	0.351185
5007	98500.000000	141500.000000	49.3	0.342305
5008	98500.000000	140500.000000	50.1	0.295961
5009	98500.000000	139500.000000	54.9	0.293566
5010	98500.000000	138500.000000	54.7	0.314496
5011	98500.000000	137500.000000	59.7	0.307919
5012	98500.000000	136500.000000	62.4	0.354941
5013	98500.000000	135500.000000	51.0	0.354502
5014	98500.000000	134500.000000	48.2	0.345175
5015	98500.000000	133500.000000	41.7	0.344318
5016	98500.000000	132500.000000	39.8	0.311096
5017	98500.000000	131500.000000	42.7	0.355505
5018	98500.000000	130500.000000	55.5	0.381682
5019	98500.000000	129500.000000	37.1	0.533735
5020	98500.000000	128500.000000	18.3	0.548037
5021	99500.000000	220500.000000	0.1	0.172584
5022	99500.000000	219500.000000	0.1	0.185378
5023	99500.000000	218500.000000	0.2	0.208159
5024	99500.000000	217500.000000	0.6	0.249341
5025	99500.000000	216500.000000	0.1	0.269909
5026	99500.000000	215500.000000	0.5	0.314995
5027	99500.000000	214500.000000	0.6	0.377788
5028	99500.000000	213500.000000	0.2	0.379884
5029	99500.000000	212500.000000	0.4	0.395326
5030	99500.000000	211500.000000	1.4	0.419815
5031	99500.000000	210500.000000	2.7	0.415928
5032	99500.000000	209500.000000	2.7	0.401181
5033	99500.000000	208500.000000	5.6	0.388081
5034	99500.000000	207500.000000	6.0	0.373739
5035	99500.000000	206500.000000	11.0	0.361565
5036	99500.000000	205500.000000	12.1	0.387633
5037	99500.000000	204500.000000	5.6	0.407594
5038	99500.000000	203500.000000	4.6	0.423967
5039	99500.000000	202500.000000	4.8	0.429806
5040	99500.000000	201500.000000	4.0	0.445250
5041	99500.000000	200500.000000	4.1	0.467594
5042	99500.000000	199500.000000	4.1	0.498067
5043	99500.000000	198500.000000	6.4	0.517554
5044	99500.000000	197500.000000	5.3	0.517956
5045	99500.000000	196500.000000	7.1	0.517237
5046	99500.000000	195500.000000	4.7	0.511578
5047	99500.000000	194500.000000	3.8	0.526909
5048	99500.000000	193500.000000	4.4	0.527915
5049	99500.000000	192500.000000	4.5	0.539504
5050	99500.000000	191500.000000	8.0	0.567140
5051	99500.000000	190500.000000	7.7	0.557748
5052	99500.000000	189500.000000	9.8	0.574534
5053	99500.000000	188500.000000	15.5	0.583575
5054	99500.000000	187500.000000	11.0	0.532110
5055	99500.000000	186500.000000	5.5	0.512873
5056	99500.000000	185500.000000	6.3	0.490071
5057	99500.000000	184500.000000	10.9	0.475750
5058	99500.000000	183500.000000	8.9	0.482966
5059	99500.000000	182500.000000	7.2	0.486906
5060	99500.000000	181500.000000	7.1	0.504932
5061	99500.000000	180500.000000	6.8	0.489585
5062	99500.000000	179500.000000	7.0	0.495344
5063	99500.000000	178500.000000	7.5	0.495517
5064	99500.000000	177500.000000	6.7	0.446090
5065	99500.000000	176500.000000	10.1	0.430397
5066	99500.000000	175500.000000	12.7	0.403740
5067	99500.000000	174500.000000	19.5	0.379308
5068	99500.000000	173500.000000	15.4	0.411666
5069	99500.000000	172500.000000	8.6	0.437710
5070	99500.000000	171500.000000	8.1	0.431473
5071	99500.000000	170500.000000	10.3	0.414334
5072	99500.000000	169500.000000	22.6	0.395892
5073	99500.000000	168500.000000	44.0	0.335134
5074	99500.000000	167500.000000	76.8	0.306306
5075	99500.000000	166500.000000	36.4	0.326131
5076	99500.000000	165500.000000	35.4	0.302850
5077	99500.000000	164500.000000	65.6	0.335889
5078	99500.000000	163500.000000	56.9	0.348737
5079	99500.000000	162500.000000	59.0	0.363048
5080	99500.000000	161500.000000	85.3	0.404330
5081	99500.000000	160500.000000	87.6	0.422380
5082	99500.000000	159500.000000	51.3	0.477830
5083	99500.000000	158500.000000	46.1	0.482065
5084	99500.000000	157500.000000	63.0	0.438372
5085	99500.000000	156500.000000	81.6	0.380223
5086	99500.000000	155500.000000	95.4	0.309917
5087	99500.000000	154500.000000	131.7	0.302144
5088	99500.000000	153500.000000	111.7	0.320928
5089	99500.000000	152500.000000	69.6	0.345777
5090	99500.000000	151500.000000	52.3	0.354222
5091	99500.000000	150500.000000	41.1	0.317110
5092	99500.000000	149500.000000	39.8	0.282355
5093	99500.000000	148500.000000	49.6	0.262273
5094	99500.000000	147500.000000	52.5	0.259778
5095	99500.000000	146500.000000	68.4	0.279204
5096	99500.000000	145500.000000	58.7	0.307501
5097	99500.000000	144500.000000	57.7	0.319227
5098	99500.000000	143500.000000	51.1	0.298785
5099	99500.000000	142500.000000	46.1	0.294375
5100	99500.000000	141500.000000	55.1	0.311303
5101	99500.000000	140500.000000	57.1	0.312423
5102	99500.000000	139500.000000	55.0	0.334717
5103	99500.000000	138500.000000	59.1	0.329918
5104	99500.000000	137500.000000	65.2	0.303370
5105	99500.000000	136500.000000	64.4	0.344459
5106	99500.000000	135500.000000	52.1	0.368075
5107	99500.000000	134500.000000	43.2	0.382009
5108	99500.000000	133500.000000	41.0	0.403275
5109	99500.000000	132500.000000	38.7	0.378665
5110	99500.000000	131500.000000	39.2	0.398728
5111	99500.000000	130500.000000	54.0	0.397745
5112	99500.000000	129500.000000	31.3	0.361788
5113	99500.000000	128500.000000	22.1	0.349318
5114	99500.000000	127500.000000	16.4	0.338149
5115	99500.000000	126500.000000	11.9	0.320108
5116	99500.000000	125500.000000	17.4	0.363095
5117	99500.000000	119500.000000	27.3	0.320799
5118	99500.000000	118500.000000	31.2	0.235867
5119	99500.000000	117500.000000	46.3	0.211256
5120	99500.000000	115500.000000	79.6	0.255306
5121	100500.000000	220500.000000	0.2	0.153918
5122	100500.000000	219500.000000	0.1	0.159748
5123	100500.000000	218500.000000	0.4	0.174704
5124	100500.000000	217500.000000	0.2	0.229162
5125	100500.000000	216500.000000	0.1	0.265048
5126	100500.000000	215500.000000	0.4	0.325686
5127	100500.000000	214500.000000	0.5	0.395155
5128	100500.000000	213500.000000	0.1	0.384025
5129	100500.000000	212500.000000	0.8	0.389085
5130	100500.000000	211500.000000	1.2	0.400075
5131	100500.000000	210500.000000	1.9	0.400584
5132	100500.000000	209500.000000	2.3	0.407354
5133	100500.000000	208500.000000	4.2	0.400967
5134	100500.000000	207500.000000	5.7	0.384077
5135	100500.000000	206500.000000	13.7	0.369792
5136	100500.000000	205500.000000	7.9	0.384822
5137	100500.000000	204500.000000	4.4	0.415235
5138	100500.000000	203500.000000	4.6	0.445175
5139	100500.000000	202500.000000	4.4	0.443601
5140	100500.000000	201500.000000	4.5	0.448782
5141	100500.000000	200500.000000	4.3	0.451343
5142	100500.000000	199500.000000	5.2	0.488738
5143	100500.000000	198500.000000	5.0	0.526871
5144	100500.000000	197500.000000	5.7	0.552096
5145	100500.000000	196500.000000	6.0	0.553889
5146	100500.000000	195500.000000	6.1	0.533633
5147	100500.000000	194500.000000	4.0	0.542070
5148	100500.000000	193500.000000	5.3	0.523571
5149	100500.000000	192500.000000	5.9	0.534362
5150	100500.000000	191500.000000	7.0	0.558086
5151	100500.000000	190500.000000	7.2	0.536893
5152	100500.000000	189500.000000	5.7	0.564643
5153	100500.000000	188500.000000	8.3	0.584276
5154	100500.000000	187500.000000	6.3	0.554626
5155	100500.000000	186500.000000	7.4	0.553459
5156	100500.000000	185500.000000	7.7	0.525541
5157	100500.000000	184500.000000	7.7	0.502192
5158	100500.000000	183500.000000	7.2	0.501351
5159	100500.000000	182500.000000	7.7	0.477916
5160	100500.000000	181500.000000	7.3	0.485017
5161	100500.000000	180500.000000	5.9	0.478667
5162	100500.000000	179500.000000	5.8	0.473934
5163	100500.000000	178500.000000	7.1	0.483233
5164	100500.000000	177500.000000	7.2	0.462541
5165	100500.000000	176500.000000	10.7	0.438904
5166	100500.000000	175500.000000	11.6	0.397512
5167	100500.000000	174500.000000	14.9	0.358957
5168	100500.000000	173500.000000	8.4	0.353026
5169	100500.000000	172500.000000	7.5	0.357293
5170	100500.000000	171500.000000	11.6	0.351743
5171	100500.000000	170500.000000	32.4	0.356333
5172	100500.000000	169500.000000	62.3	0.350586
5173	100500.000000	168500.000000	66.3	0.309719
5174	100500.000000	167500.000000	81.8	0.305878
5175	100500.000000	166500.000000	41.3	0.336861
5176	100500.000000	165500.000000	47.6	0.326746
5177	100500.000000	164500.000000	81.5	0.348405
5178	100500.000000	163500.000000	75.1	0.339503
5179	100500.000000	162500.000000	72.0	0.317605
5180	100500.000000	161500.000000	93.5	0.351600
5181	100500.000000	160500.000000	124.6	0.381615
5182	100500.000000	159500.000000	62.1	0.449672
5183	100500.000000	158500.000000	63.4	0.471570
5184	100500.000000	157500.000000	98.5	0.450952
5185	100500.000000	156500.000000	104.5	0.402167
5186	100500.000000	155500.000000	101.2	0.338029
5187	100500.000000	154500.000000	106.6	0.341432
5188	100500.000000	153500.000000	125.8	0.332248
5189	100500.000000	152500.000000	109.3	0.342543
5190	100500.000000	151500.000000	55.7	0.356391
5191	100500.000000	150500.000000	42.5	0.307312
5192	100500.000000	149500.000000	47.3	0.305413
5193	100500.000000	148500.000000	46.6	0.295864
5194	100500.000000	147500.000000	59.6	0.270075
5195	100500.000000	146500.000000	61.6	0.302512
5196	100500.000000	145500.000000	53.2	0.297742
5197	100500.000000	144500.000000	52.0	0.292309
5198	100500.000000	143500.000000	57.3	0.300502
5199	100500.000000	142500.000000	46.4	0.287412
5200	100500.000000	141500.000000	56.3	0.304556
5201	100500.000000	140500.000000	51.7	0.336924
5202	100500.000000	139500.000000	51.5	0.339319
5203	100500.000000	138500.000000	56.9	0.328679
5204	100500.000000	137500.000000	64.3	0.312545
5205	100500.000000	136500.000000	71.4	0.347246
5206	100500.000000	135500.000000	57.0	0.378132
5207	100500.000000	134500.000000	49.1	0.410035
5208	100500.000000	133500.000000	49.1	0.438753
5209	100500.000000	132500.000000	47.2	0.411606
5210	100500.000000	131500.000000	41.8	0.440358
5211	100500.000000	130500.000000	44.4	0.420056
5212	100500.000000	129500.000000	28.2	0.369194
5213	100500.000000	128500.000000	21.9	0.333361
5214	100500.000000	127500.000000	16.8	0.293194
5215	100500.000000	126500.000000	15.3	0.299803
5216	100500.000000	125500.000000	16.6	0.357968
5217	100500.000000	124500.000000	16.8	0.391564
5218	100500.000000	123500.000000	18.1	0.414843
5219	100500.000000	122500.000000	19.2	0.457174
5220	100500.000000	121500.000000	20.9	0.450182
5221	100500.000000	120500.000000	27.9	0.418710
5222	100500.000000	119500.000000	33.4	0.368092
5223	100500.000000	118500.000000	36.9	0.301951
5224	100500.000000	117500.000000	46.0	0.275009
5225	100500.000000	116500.000000	52.0	0.291294
5226	100500.000000	115500.000000	57.9	0.312876
5227	100500.000000	114500.000000	61.7	0.304987
5228	100500.000000	113500.000000	78.5	0.274145
5229	101500.000000	219500.000000	0.1	0.144985
5230	101500.000000	218500.000000	0.0	0.155452
5231	101500.000000	217500.000000	0.1	0.214907
5232	101500.000000	216500.000000	0.1	0.251863
5233	101500.000000	215500.000000	0.2	0.300008
5234	101500.000000	214500.000000	0.4	0.370886
5235	101500.000000	213500.000000	0.1	0.359279
5236	101500.000000	212500.000000	0.4	0.377079
5237	101500.000000	211500.000000	0.8	0.402106
5238	101500.000000	210500.000000	1.9	0.407848
5239	101500.000000	209500.000000	2.7	0.411538
5240	101500.000000	208500.000000	4.0	0.406291
5241	101500.000000	207500.000000	6.6	0.393947
5242	101500.000000	206500.000000	12.2	0.370959
