ID	LAMBX	LAMBY	ALT	BETA
1594	98473	124984	18.5	0.224382
1595	126855	141498	84.9	0.451752
1596	123838	141698	85.0	0.65036
1597	120817	141896	78.6	0.38308
1598	117795	142097	66.8	0.372093
1599	114776	142295	57.1	0.498903
1600	127060	144550	73.8	0.336593
1601	124038	144750	84.2	0.353956
1602	125844	126245	59.7	0.344735
1603	122824	126447	56.5	0.471786
1604	119805	126645	35.1	0.850644
1605	116786	126845	33.8	0.866399
1606	113766	127045	27.4	0.738773
1607	126047	129297	56.3	0.744233
1608	123027	129494	45.3	0.426185
1609	120005	129697	40.0	0.514252
1610	116985	129894	39.6	0.513623
1611	113964	130095	49.1	0.462027
1612	126249	132346	94.8	0.299627
1613	123229	132546	89.3	0.63281
1614	120210	132744	84.6	0.376631
1615	117191	132945	78.9	0.333642
1616	114172	133143	79.9	0.337405
1617	126452	135396	98.9	0.367121
1618	123429	135597	100.7	0.261837
1619	120412	135796	84.4	0.326186
1620	117397	135995	71.4	0.378861
1621	114378	136195	69.1	0.370553
1622	126655	138446	94.6	0.679326
1623	123636	138645	89.6	0.3626
1624	120616	138847	78.4	0.356719
1625	117597	139045	65.2	0.381067
1626	114578	139244	68.0	0.416456
1627	141958	140495	104.4	0.354325
1628	138938	140695	106.2	0.578436
1629	135915	140896	104.5	0.354914
1630	132895	141097	103.1	0.281305
1631	129874	141298	92.2	0.484589
1632	142158	143548	103.9	0.2725
1633	139139	143747	88.1	0.70759
1634	136120	143949	121.8	0.292093
1635	133099	144150	89.5	0.588348
1636	130079	144350	86.4	0.328618
1637	140935	125244	127.8	0.436199
1638	137917	125445	99.0	0.475422
1639	134900	125645	72.0	0.517783
1640	131881	125845	61.6	0.387281
1641	128861	126047	75.3	0.438518
1642	141139	128293	140.4	0.736849
1643	138121	128494	115.9	0.753511
1644	135103	128696	101.9	0.512609
1645	132084	128896	77.8	0.57398
1646	129065	129095	64.3	0.508936
1647	141345	131344	137.8	0.465136
1648	138328	131545	130.5	0.711065
1649	135310	131745	121.9	0.586699
1650	132291	131945	120.1	0.52874
1651	129271	132147	110.7	0.431911
1652	141550	134394	121.6	0.471825
1653	138533	134594	121.6	0.391506
1654	135515	134796	117.3	0.337235
1655	132496	134996	123.5	0.3682
1656	129475	135195	107.2	0.314162
1657	141757	137443	116.4	0.522995
1658	138740	137646	116.9	0.493954
1659	135718	137845	106.5	0.502789
1660	132695	138046	108.7	0.512365
1661	129675	138247	95.8	0.464465
1662	157059	139486	142.2	0.406214
1663	154040	139689	153.3	0.453453
1664	151019	139890	156.2	0.406761
1665	147997	140091	150.7	0.406956
1666	144977	140294	127.9	0.781018
1667	157263	142539	128.6	0.43523
1668	154245	142740	126.8	0.409643
1669	151222	142943	144.4	0.443538
1670	148201	143144	126.6	0.581076
1671	145181	143345	107.6	0.50399
1672	153011	124438	136.3	0.952051
1673	149994	124640	149.6	0.47865
1674	146974	124841	171.0	0.458072
1675	143954	125043	163.6	0.384451
1676	156237	127286	174.3	0.879459
1677	153218	127487	142.2	0.668132
1678	150199	127690	151.2	0.55045
1679	147178	127891	163.7	0.657918
1680	144158	128093	160.7	0.561345
1681	156442	130335	151.4	0.703783
1682	153424	130538	144.3	0.542479
1683	150405	130739	142.7	0.385747
1684	147384	130941	147.1	0.597329
1685	144363	131143	146.1	0.524243
1686	156648	133385	144.8	0.43677
1687	153628	133588	146.5	0.432869
1688	150608	133790	136.9	0.464816
1689	147589	133991	143.1	0.374343
1690	144569	134192	144.0	0.318753
1691	156856	136435	151.6	0.481399
1692	153836	136636	144.4	0.412458
1693	150816	136840	145.2	0.419091
1694	147795	137041	148.6	0.420626
1695	144775	137243	123.1	0.338803
1696	172157	138473	154.8	0.496206
1697	169136	138675	156.3	0.421203
1698	166114	138879	149.7	0.41459
1699	163096	139081	142.7	0.3988
1700	160077	139284	140.4	0.449571
1701	172363	141524	157.1	0.471625
1702	169341	141727	147.0	0.46019
1703	166320	141930	143.3	0.45521
1704	163302	142133	143.5	0.396647
1705	160283	142337	128.9	0.32711
1706	172569	144577	154.8	0.449106
1707	169550	144778	139.6	0.476695
1708	171330	126272	107.4	0.514613
1709	168310	126475	112.8	0.497281
1710	165293	126678	142.4	0.704065
1711	162278	126880	165.5	0.61398
1712	159258	127084	159.8	0.580016
1713	171539	129322	118.1	0.383027
1714	168519	129523	158.5	0.452649
1715	165502	129728	155.8	0.509186
1716	162484	129931	156.3	0.575769
1717	159463	130133	156.5	0.739076
1718	171745	132371	141.1	0.407354
1719	168727	132575	141.7	0.449917
1720	165710	132777	143.6	0.443324
1721	162687	132980	142.9	0.46286
1722	159666	133183	146.3	0.439175
1723	171953	135420	150.2	0.371899
1724	168934	135625	161.0	0.424422
1725	165915	135827	150.1	0.459966
1726	162894	136030	150.5	0.43733
1727	159875	136233	151.6	0.445815
1728	187257	137452	177.2	0.385478
1729	184235	137657	170.2	0.389115
1730	181218	137859	170.0	0.438441
1731	178198	138065	170.0	0.390023
1732	175176	138268	162.0	0.423332
1733	187466	140503	159.7	0.43969
1734	184441	140709	153.7	0.444401
1735	181423	140913	164.4	0.444223
1736	178405	141116	161.6	0.422612
1737	175383	141320	153.0	0.46216
1738	187675	143556	144.0	0.452407
1739	184649	143760	148.9	0.431287
1740	181630	143965	158.3	0.427778
1741	178611	144169	158.3	0.413012
1742	175590	144372	159.0	0.403314
1743	186423	125253	135.9	0.472767
1744	183406	125456	174.1	0.718706
1745	180388	125659	144.8	0.431105
1746	177367	125865	110.5	0.45622
1747	174347	126068	117.6	0.386095
1748	186634	128301	112.8	0.581934
1749	183614	128506	118.5	0.754519
1750	180597	128710	155.2	0.489259
1751	177578	128914	157.7	0.386817
1752	174558	129118	143.7	0.425832
1753	186841	131351	170.6	0.510229
1754	183823	131555	160.4	0.425191
1755	180804	131761	158.4	0.470062
1756	177784	131963	170.6	0.44509
1757	174766	132168	166.0	0.668365
1758	187050	134401	188.2	0.606596
1759	184031	134605	178.3	0.443944
1760	181013	134809	169.3	0.369381
1761	177991	135014	181.2	0.43769
1762	174972	135217	165.7	0.386187
1763	202356	136425	169.0	0.508819
1764	199336	136632	194.9	0.440973
1765	196316	136837	196.1	0.406638
1766	193296	137042	189.5	0.431132
1767	190279	137246	176.1	0.34858
1768	202567	139477	169.0	0.407534
1769	199546	139683	177.8	0.382571
1770	196523	139889	176.6	0.421278
1771	193503	140094	161.4	0.411458
1772	190487	140299	158.5	0.430285
1773	202775	142529	158.9	0.411394
1774	199755	142735	166.1	0.426993
1775	196733	142941	155.7	0.40546
1776	193713	143146	145.9	0.42121
1777	190696	143350	145.9	0.420981
1778	195482	124637	165.1	0.322429
1779	192464	124841	178.9	0.318488
1780	189444	125048	185.6	0.363338
1781	201729	127277	223.5	0.293791
1782	198710	127480	189.9	0.298105
1783	195694	127687	158.4	0.401564
1784	192677	127892	169.9	0.363719
1785	189656	128096	141.6	0.834149
1786	201936	130325	145.8	0.360365
1787	198918	130532	148.4	0.420162
1788	195902	130737	144.2	0.626513
1789	192881	130941	146.8	0.921168
1790	189861	131146	171.1	0.331291
1791	202146	133375	144.5	0.489709
1792	199127	133581	163.2	0.553441
1793	196109	133786	195.3	0.341729
1794	193090	133991	188.3	0.444449
1795	190071	134196	185.9	0.394766
1796	217450	135395	179.3	0.213708
1797	214431	135601	121.6	0.432972
1798	211412	135808	97.9	0.573224
1799	208391	136015	113.9	0.45336
1800	205374	136219	153.8	0.538528
1801	217662	138446	120.0	0.570255
1802	214643	138653	157.2	0.483356
1803	211624	138860	147.5	0.420968
1804	208603	139065	138.1	0.734745
1805	205584	139273	148.7	0.506037
1806	217874	141498	185.0	0.495335
1807	214855	141705	178.2	0.534182
1808	211835	141911	185.7	0.456256
1809	208815	142118	148.1	0.497028
1810	205794	142324	153.5	0.404861
1811	218082	144550	176.9	0.440643
1812	215063	144756	177.4	0.412904
1813	212043	144963	172.7	0.432118
1814	209023	145169	147.0	0.391431
1815	216822	126245	234.2	0.329106
1816	213805	126450	226.0	0.244836
1817	210787	126658	233.2	0.256659
1818	207770	126864	247.2	0.34013
1819	204750	127070	256.0	0.290908
1820	217033	129294	255.1	0.299481
1821	214015	129502	207.1	0.231027
1822	210997	129707	234.8	0.279022
1823	207978	129913	251.0	0.31802
1824	204958	130120	211.9	0.235756
1825	217243	132344	241.9	0.310881
1826	214223	132550	228.1	0.234111
1827	211203	132758	187.5	0.415319
1828	208185	132963	167.0	0.203296
1829	205167	133169	126.1	0.456607
1830	232551	134358	226.8	0.202378
1831	229531	134565	209.7	0.183051
1832	226511	134773	233.9	0.343734
1833	223492	134980	244.7	0.374231
1834	220473	135187	217.5	0.252025
1835	232761	137408	187.5	0.258018
1836	229741	137617	252.4	0.393841
1837	226722	137824	238.9	0.510032
1838	223704	138032	222.7	0.375014
1839	220685	138239	155.8	0.400701
1840	232973	140461	251.7	0.462671
1841	229954	140668	221.8	0.307843
1842	226934	140876	177.4	0.380525
1843	223915	141084	133.4	0.766754
1844	220895	141290	154.0	0.881624
1845	233185	143512	151.8	0.788988
1846	230163	143720	107.8	0.641731
1847	227142	143928	118.1	0.502705
1848	224122	144136	148.7	0.429793
1849	221102	144343	164.8	0.387601
1850	231919	125208	178.6	0.220843
1851	228899	125415	262.9	0.333049
1852	225880	125623	259.8	0.307213
1853	222862	125830	271.7	0.257492
1854	219841	126038	245.8	0.297673
1855	232130	128257	216.8	0.192114
1856	229110	128464	250.9	0.203929
1857	226090	128672	277.4	0.258346
1858	223071	128880	269.5	0.33789
1859	220052	129087	260.6	0.33997
1860	232342	131305	249.6	0.28534
1861	229323	131514	253.9	0.285498
1862	226302	131722	247.9	0.237741
1863	223283	131930	258.8	0.336695
1864	220264	132137	237.0	0.26502
1865	247649	133314	298.1	0.220851
1866	244629	133523	265.3	0.090392
1867	241610	133732	258.6	0.3933
1868	238590	133940	216.0	0.154029
1869	235571	134149	162.9	0.284217
1870	247860	136365	301.3	0.221108
1871	244841	136574	247.6	0.189901
1872	241822	136783	255.3	0.384563
1873	238803	136992	223.5	0.103928
1874	235783	137201	145.2	0.440732
1875	248073	139417	237.5	0.294791
1876	245054	139626	199.7	0.425829
1877	242035	139835	228.9	0.428131
1878	239015	140043	247.1	0.457781
1879	235994	140252	166.1	0.476083
1880	248285	142469	208.6	0.251442
1881	245264	142678	212.0	0.448198
1882	242244	142886	170.7	0.358139
1883	239225	143095	150.0	0.517082
1884	236205	143304	157.4	0.64707
1885	248499	145520	237.7	0.353216
1886	234935	124999	224.7	0.160034
1887	247224	127213	303.0	0.206025
1888	244205	127423	304.7	0.19364
1889	241184	127632	239.2	0.219384
1890	238163	127841	235.9	0.231053
1891	235147	128049	178.9	0.246536
1892	247437	130264	269.7	0.273737
1893	244418	130471	206.4	0.283977
1894	241399	130681	207.8	0.261102
1895	238378	130890	203.7	0.166308
1896	235359	131099	186.1	0.306019
1897	262746	132265	490.9	0.200788
1898	259724	132475	407.4	0.291357
1899	256704	132685	320.0	0.460581
1900	253685	132895	295.2	0.18857
1901	250668	133104	306.0	0.127531
1902	262959	135316	392.7	0.146885
1903	259937	135527	348.4	0.228884
1904	256918	135737	321.6	0.146935
1905	253899	135946	259.4	0.217638
1906	250880	136157	261.1	0.109399
1907	263173	138367	375.5	0.222846
1908	260151	138578	327.1	0.136486
1909	257131	138788	305.8	0.305299
1910	254113	138998	279.8	0.20279
1911	251093	139207	215.5	0.304363
1912	263385	141420	359.7	0.184949
1913	260363	141630	353.3	0.184281
1914	257344	141840	268.0	0.509445
1915	254324	142050	208.5	0.489072
1916	251305	142259	231.7	0.364122
1917	263601	144471	280.8	0.189693
1918	260580	144681	265.2	0.225787
1919	257561	144891	246.4	0.449388
1920	254540	145102	238.9	0.458068
1921	251519	145311	265.5	0.306144
1922	262318	126165	460.8	0.202083
1923	259298	126375	431.1	0.120185
1924	256281	126585	498.0	0.13454
1925	253262	126795	509.0	0.148018
1926	250242	127004	458.7	0.158121
1927	262533	129214	498.6	0.178971
1928	259512	129425	532.4	0.124866
1929	256492	129635	430.1	0.235386
1930	253473	129844	344.2	0.141333
1931	250456	130054	383.5	0.133714
1932	277839	131211	559.4	0.129236
1933	274820	131421	577.2	0.233991
1934	271801	131633	606.0	0.153049
1935	268781	131844	606.5	0.131072
1936	265763	132055	557.5	0.135939
1937	278056	134261	574.4	0.148921
1938	275038	134474	611.3	0.109885
1939	272019	134684	655.7	0.0636664
1940	268998	134895	631.7	0.0970145
1941	265978	135106	534.8	0.156561
1942	278274	137313	590.0	0.14463
1943	275255	137524	594.1	0.112399
1944	272235	137736	603.1	0.046802
1945	269214	137947	558.5	0.136861
1946	266192	138157	489.0	0.159837
1947	278487	140365	606.5	0.0967777
1948	275468	140576	569.6	0.16031
1949	272448	140787	520.5	0.165514
1950	269427	140998	466.5	0.165514
1951	266405	141209	387.1	0.156367
1952	278702	143417	577.7	0.144438
1953	275682	143627	516.7	0.164567
1954	272663	143839	443.0	0.165514
1955	269642	144050	407.2	0.165039
1956	266621	144260	353.6	0.181178
1957	268352	125744	410.0	0.356448
1958	265336	125955	444.6	0.237475
1959	277626	128160	556.6	0.113898
1960	274605	128372	531.3	0.196461
1961	271585	128583	504.0	0.157499
1962	268567	128794	508.5	0.213046
1963	265551	129004	514.9	0.143204
1964	294018	145408	371.1	0.154779
1965	290997	145621	442.6	0.141103
1966	287979	145834	526.5	0.216043
1967	284958	146045	537.7	0.119609
1968	281939	146258	561.6	0.136516
1969	292937	130150	591.0	0.149734
1970	289918	130363	597.5	0.164636
1971	286901	130575	607.4	0.155819
1972	283880	130786	574.0	0.162947
1973	280859	130999	577.0	0.188533
1974	293154	133201	556.1	0.155804
1975	290134	133414	594.0	0.158736
1976	287115	133626	610.3	0.165514
1977	284096	133838	575.8	0.149225
1978	281076	134050	576.5	0.157747
1979	293369	136253	570.2	0.0683607
1980	290349	136465	588.5	0.159559
1981	287330	136678	591.2	0.124232
1982	284312	136889	546.1	0.141256
1983	281292	137101	538.8	0.170849
1984	293586	139304	535.5	0.162764
1985	290566	139517	520.4	0.159363
1986	287546	139729	483.8	0.141849
1987	284526	139942	498.9	0.138768
1988	281505	140153	525.4	0.2403
1989	293803	142355	450.0	0.147244
1990	290782	142568	390.3	0.116648
1991	287763	142780	515.8	0.12641
1992	284742	142993	534.8	0.263519
1993	281721	143204	580.9	0.105876
1994	292720	127100	633.7	0.117528
1995	289701	127311	630.3	0.115217
1996	286684	127524	622.8	0.1274
1997	283664	127737	605.6	0.0871983
1998	280645	127948	583.5	0.255193
1999	298760	126674	576.2	0.0799029
2000	295741	126887	599.7	0.106513
2001	37232	162657	54.1	0.337865
2002	34209	162852	50.1	0.43422
2003	31183	163043	51.9	0.444686
2004	28161	163236	55.6	0.449194
2005	25146	163426	42.3	0.42518
2006	36253	147392	16.3	0.488554
2007	33228	147585	15.9	0.459953
2008	30206	147777	16.0	0.459721
2009	27188	147969	16.1	0.455607
2010	24167	148162	16.0	0.395143
2011	36443	150445	15.5	0.433777
2012	33422	150636	15.7	0.483753
2013	30403	150830	15.4	0.460806
2014	27384	151024	15.5	0.460033
2015	24361	151215	21.9	0.284257
2016	36640	153498	15.3	0.426498
2017	33620	153692	16.1	0.454344
2018	30600	153884	15.7	0.445129
2019	27579	154073	16.2	0.437636
2020	24554	154269	22.2	0.299779
2021	36831	156551	16.3	0.460097
2022	33808	156743	17.0	0.44738
2023	30786	156935	21.6	0.453787
2024	27768	157130	23.5	0.426024
2025	24748	157319	17.0	0.434178
2026	37024	159604	30.1	0.388264
2027	34004	159796	26.9	0.534591
2028	30985	159990	33.6	0.461164
2029	27964	160181	40.1	0.451134
2030	24945	160375	32.1	0.435357
2031	52337	161688	15.6	0.454905
2032	49313	161883	20.7	0.378404
2033	46296	162078	35.5	0.352865
2034	43279	162268	38.0	0.339249
2035	40256	162464	49.6	0.23494
2036	51355	146423	27.9	0.869338
2037	48330	146619	30.3	0.421024
2038	45309	146812	21.7	0.424089
2039	42287	147006	17.5	0.398635
2040	39269	147198	16.8	0.449779
2041	51545	149477	37.1	0.603217
2042	48522	149671	24.9	0.39055
2043	45504	149864	17.9	0.480658
2044	42486	150058	16.4	0.473571
2045	39463	150254	15.9	0.448257
2046	51740	152530	24.3	0.467206
2047	48721	152723	17.9	0.417613
2048	45703	152920	17.7	0.604866
2049	42685	153110	15.8	0.524735
2050	39663	153303	14.7	0.418588
2051	51938	155583	17.6	0.47697
2052	48918	155777	16.1	0.452391
2053	45893	155969	15.2	0.437874
2054	42872	156165	16.5	0.484136
2055	39853	156359	16.6	0.433287
2056	52139	158636	17.1	0.446454
2057	49113	158829	15.1	0.37702
2058	46095	159022	22.2	0.283449
2059	43075	159218	21.9	0.274792
2060	40048	159410	34.2	0.285023
2061	67444	160715	46.8	0.62925
2062	64424	160912	35.4	0.573976
2063	61401	161103	27.2	0.473797
2064	58379	161300	28.4	0.47205
2065	55361	161496	19.0	0.503267
2066	63432	145647	35.8	0.7214
2067	60412	145841	34.9	0.941859
2068	57393	146036	31.1	0.831677
2069	54376	146229	24.2	0.785241
2070	66656	148502	26.7	0.421458
2071	63631	148700	28.8	0.675962
2072	60605	148893	34.7	0.847959
2073	57587	149087	26.4	0.781666
2074	54567	149284	25.0	0.777969
2075	66853	151557	39.2	0.652243
2076	63826	151749	32.4	0.662143
2077	60805	151946	23.7	0.81928
2078	57789	152142	20.4	0.64956
2079	54764	152335	22.2	0.365885
2080	67043	154607	28.4	0.694415
2081	64021	154805	40.9	0.680285
2082	61002	155000	32.5	0.553353
2083	57984	155192	20.4	0.510313
2084	54962	155388	18.1	0.478749
2085	67241	157662	30.7	0.717499
2086	64224	157855	39.2	0.723934
2087	61199	158052	38.9	0.568846
2088	58178	158248	24.4	0.508087
2089	55162	158439	17.4	0.436202
2090	82551	159735	14.0	0.447861
2091	79535	159931	22.3	0.503791
2092	76515	160127	25.7	0.452369
2093	73492	160324	24.0	0.426813
2094	70467	160519	35.7	0.588745
2095	81751	147523	26.0	0.69451
2096	78729	147721	18.6	0.511075
2097	75707	147917	23.0	0.449102
2098	72692	148111	25.6	0.481302
2099	69676	148307	33.8	0.43451
2100	81951	150576	62.5	0.299317
2101	78933	150772	23.0	0.38314
2102	75910	150969	18.0	0.460262
2103	72891	151166	21.0	0.503035
2104	69875	151359	30.2	0.564871
2105	82148	153630	28.7	0.382797
2106	79131	153825	21.5	0.438547
2107	76109	154021	16.6	0.483497
2108	73085	154218	18.0	0.458928
2109	70064	154413	25.9	0.538768
2110	82348	156681	18.2	0.470148
2111	79330	156878	13.2	0.426266
2112	76310	157074	15.5	0.509536
2113	73284	157269	24.1	0.610725
2114	70261	157467	33.2	0.518762
2115	97664	158748	59.7	0.397987
2116	94637	158947	30.4	0.416732
2117	91617	159144	25.8	0.351158
2118	88595	159341	30.3	0.426247
2119	85571	159539	15.7	0.381238
2120	97860	161805	76.2	0.3628
2121	94835	162001	82.7	0.345947
2122	91815	162200	80.8	0.176553
2123	96853	146538	58.3	0.366038
2124	93837	146735	70.6	0.377454
2125	90817	146933	59.3	0.319619
2126	87794	147130	51.2	0.316957
2127	84772	147328	42.2	0.403604
2128	97054	149591	46.6	0.386173
2129	94039	149788	47.7	0.393352
2130	91016	149986	38.6	0.372949
2131	87993	150182	48.9	0.332479
2132	84971	150380	46.8	0.354589
2133	97255	152644	62.8	0.351533
2134	94237	152841	49.3	0.325581
2135	91213	153038	39.1	0.375552
2136	88189	153236	36.7	0.339963
2137	85168	153432	29.1	0.401134
2138	97460	155696	94.2	0.275612
2139	94436	155893	32.8	0.281707
2140	91415	156089	35.6	0.404323
2141	88391	156289	33.3	0.415538
2142	85368	156485	22.9	0.403205
2143	112768	157757	26.2	0.373896
2144	109745	157956	37.5	0.33487
2145	106727	158154	37.9	0.326208
2146	103710	158353	56.4	0.26608
2147	100688	158552	72.1	0.290903
2148	112967	160813	29.9	0.373305
2149	109945	161011	47.4	0.328891
2150	106927	161211	92.3	0.223338
2151	103908	161408	93.6	0.28078
2152	100885	161605	102.2	0.370303
2153	111956	145547	51.0	0.350426
2154	108935	145746	40.2	0.535822
2155	105917	145944	46.1	0.369924
2156	102895	146143	49.2	0.409802
2157	99873	146341	51.4	0.356308
2158	112161	148598	43.3	0.302373
2159	109142	148798	35.3	0.519772
2160	106121	148997	44.9	0.304922
2161	103100	149194	65.3	0.415556
2162	100075	149394	73.6	0.435066
2163	112364	151652	31.9	0.318464
2164	109344	151851	32.2	0.452007
2165	106318	152049	46.4	0.355384
2166	103297	152247	57.4	0.335404
2167	100276	152444	76.3	0.246835
2168	112565	154705	24.2	0.823405
2169	109542	154903	41.6	0.361006
2170	106519	155101	41.9	0.325744
2171	103500	155300	55.8	0.333375
2172	100483	155497	86.6	0.246003
2173	127879	156760	48.5	0.302452
2174	124854	156960	40.9	0.317199
2175	121831	157159	53.2	0.342698
2176	118811	157359	35.8	0.310409
2177	115789	157560	31.0	0.384032
2178	128078	159815	44.7	0.20136
2179	125056	160014	40.5	0.343739
2180	122035	160215	33.0	0.349818
2181	119016	160414	34.6	0.336298
2182	115991	160613	35.8	0.361553
2183	121018	144949	84.0	0.313275
2184	117999	145148	69.5	0.317531
2185	114978	145349	60.6	0.391807
2186	127265	147602	75.4	0.294011
2187	124244	147801	86.6	0.291616
2188	121223	148003	86.8	0.221036
2189	118204	148201	70.6	0.359639
2190	115183	148400	50.6	0.408977
2191	127464	150655	65.4	0.626305
2192	124445	150854	59.4	0.298578
2193	121424	151054	58.1	0.332911
2194	118403	151254	47.2	0.377504
2195	115383	151452	42.0	0.369859
2196	127670	153706	61.4	0.515553
2197	124648	153908	49.1	0.367338
2198	121625	154106	56.2	0.322143
2199	118604	154307	48.2	0.313962
2200	115584	154504	47.4	0.562382
2201	142978	155758	98.7	0.384062
2202	139959	155958	50.9	0.471838
2203	136940	156160	67.5	0.409491
2204	133917	156359	60.7	0.354198
2205	130898	156560	67.2	0.35074
2206	143183	158811	56.3	0.55658
2207	140162	159014	44.4	0.526951
2208	137140	159213	52.6	0.356076
2209	134118	159415	49.8	0.284884
2210	131099	159614	57.2	0.310633
2211	143388	161866	31.7	0.425843
2212	142364	146599	111.7	0.362643
2213	139346	146801	91.9	0.532442
2214	136327	147001	103.0	0.36249
2215	133305	147201	88.9	0.330376
2216	130284	147403	73.2	0.2699
2217	142569	149652	114.4	0.41516
2218	139548	149853	79.1	0.675229
2219	136528	150053	71.7	0.579852
2220	133506	150255	68.4	0.608024
2221	130485	150454	69.3	0.572843
2222	142773	152703	88.1	0.384747
2223	139752	152905	61.4	0.512117
2224	136733	153106	55.6	0.541182
2225	133710	153306	60.6	0.630548
2226	130689	153507	64.9	0.515811
2227	158086	154748	91.9	0.466821
2228	155064	154952	105.7	0.526409
2229	152044	155152	114.9	0.646216
2230	149023	155354	107.5	0.654346
2231	146002	155555	109.0	0.294376
2232	158291	157802	84.9	0.652828
2233	155271	158005	109.7	0.345581
2234	152248	158207	122.6	0.555219
2235	149229	158409	104.1	0.509188
2236	146207	158611	86.2	0.485682
2237	158497	160857	91.7	0.593772
2238	155477	161059	117.2	0.378355
2239	152453	161262	126.1	0.239932
2240	149433	161463	102.4	0.565475
2241	146411	161664	76.8	0.551601
2242	157469	145591	116.6	0.342975
2243	154449	145793	135.0	0.383374
2244	151429	145993	145.1	0.445083
2245	148408	146197	139.6	0.428457
2246	145387	146398	134.0	0.41447
2247	157674	148642	127.0	0.39611
2248	154650	148846	127.2	0.407207
2249	151631	149047	136.1	0.447135
2250	148613	149248	123.3	0.434717
2251	145591	149449	127.5	0.836161
2252	157878	151696	104.8	0.433797
2253	154856	151896	114.6	0.44474
2254	151837	152100	117.7	0.622126
2255	148818	152301	105.0	0.465939
2256	145796	152503	96.0	0.722843
2257	173192	153733	109.4	0.449016
2258	170170	153937	98.8	0.439167
2259	167148	154140	95.9	0.541864
2260	164130	154343	84.2	0.513043
2261	161109	154546	103.0	0.578689
2262	173397	156789	86.0	0.521647
2263	170377	156991	74.5	0.424269
2264	167356	157195	72.9	0.558519
2265	164334	157399	93.0	0.447511
2266	161311	157600	80.6	0.55724
2267	173604	159842	69.5	0.472807
2268	170582	160047	59.2	0.323977
2269	167560	160249	79.8	0.345476
2270	164535	160452	72.9	0.367399
2271	161512	160655	89.8	0.515416
2272	166532	144983	132.0	0.430758
2273	163512	145185	117.3	0.376618
2274	160493	145387	110.5	0.394989
2275	172777	147628	144.8	0.407204
2276	169755	147833	134.2	0.566132
2277	166737	148034	110.6	0.750433
2278	163716	148238	91.5	0.496564
2279	160695	148440	112.3	0.431364
2280	172988	150680	132.2	0.571154
2281	169962	150883	127.7	0.428768
2282	166940	151088	125.2	0.486365
2283	163920	151289	84.1	0.540821
2284	160899	151493	116.8	0.415577
2285	188296	152713	118.6	0.469667
2286	185275	152917	119.7	0.422573
2287	182256	153122	112.2	0.414875
2288	179236	153326	128.3	0.454837
2289	176214	153530	133.2	0.416271
2290	188504	155767	99.3	0.453046
2291	185485	155972	91.2	0.461374
2292	182464	156176	107.8	0.427551
2293	179443	156380	126.9	0.455446
2294	176420	156584	114.9	0.408915
2295	188714	158821	85.7	0.435511
2296	185694	159026	76.1	0.409224
2297	182671	159230	104.7	0.459223
2298	179650	159435	116.6	0.479158
2299	176627	159638	105.3	0.46664
2300	188922	161876	68.6	0.61926
2301	187880	146607	143.3	0.390814
2302	184857	146813	138.6	0.416
2303	181836	147017	144.5	0.463457
2304	178815	147221	145.1	0.461634
2305	175797	147424	148.2	0.425191
2306	188087	149660	127.7	0.457017
2307	185066	149865	126.7	0.410165
2308	182044	150068	133.9	0.449466
2309	179024	150273	136.8	0.423454
2310	176007	150477	143.8	0.525858
2311	203401	151686	136.1	0.429528
2312	200380	151892	132.5	0.519948
2313	197358	152098	118.5	0.453762
2314	194339	152303	102.0	0.432825
2315	191318	152508	106.3	0.436398
2316	203608	154741	126.9	0.674538
2317	200587	154947	120.7	0.687197
2318	197567	155152	106.6	0.671087
2319	194547	155358	84.7	0.579452
2320	191526	155562	90.8	0.447896
2321	203816	157795	104.0	0.434346
2322	200795	158001	94.4	0.461104
2323	197775	158206	91.6	0.450948
2324	194754	158412	72.6	0.563078
2325	191732	158617	70.6	0.653606
2326	204026	160849	83.9	0.44312
2327	201004	161055	74.7	0.519425
2328	197983	161261	76.0	0.488257
2329	194962	161465	60.3	0.446549
2330	191941	161671	72.0	0.590667
2331	202981	145582	138.4	0.417086
2332	199961	145787	139.7	0.434751
2333	196940	145993	137.7	0.420627
2334	193919	146199	139.2	0.439656
2335	190900	146403	138.6	0.430091
2336	203191	148633	143.6	0.454864
2337	200169	148840	142.6	0.434582
2338	197148	149045	138.3	0.438726
2339	194127	149250	131.3	0.460622
2340	191107	149455	128.1	0.433806
2341	218505	150654	146.0	0.437296
2342	215485	150862	139.4	0.459226
2343	212466	151068	133.4	0.459808
2344	209443	151275	127.5	0.419059
2345	206422	151481	130.2	0.411626
2346	218716	153709	129.0	0.722437
2347	215697	153916	123.6	0.66311
2348	212676	154122	119.4	0.744756
2349	209652	154329	122.7	0.599073
2350	206629	154535	129.9	0.575185
2351	218926	156763	114.2	0.460906
2352	215905	156969	114.1	0.41785
2353	212883	157176	110.0	0.379096
2354	209860	157383	117.3	0.367778
2355	206837	157590	113.1	0.412868
2356	219135	159817	102.7	0.434846
2357	216113	160024	90.8	0.448837
2358	213092	160230	87.1	0.410372
2359	210071	160437	99.1	0.33472
2360	207049	160643	91.4	0.418758
2361	206003	145376	135.9	0.398966
2362	218292	147602	163.3	0.401932
2363	215273	147808	161.6	0.444804
2364	212253	148015	155.4	0.4625
2365	209232	148222	148.7	0.459305
2366	206213	148427	143.9	0.454105
2367	233608	149617	149.6	0.644894
2368	230587	149825	180.2	0.841562
2369	227568	150033	169.6	0.792403
