ID	LAMBX	LAMBY	ALT	BETA
1588	108538	139641	53.4	0.218506
1589	105518	139841	58.8	0.223672
1590	102497	140038	60.7	0.196847
1591	99475	140236	55.9	0.227986
1592	104510	124588	23.8	0.191105
1593	101492	124787	19.8	0.219233
1594	98473	124984	18.5	0.134109
1595	126855	141498	84.9	0.200812
1596	123838	141698	85.0	0.239961
1597	120817	141896	78.6	0.216455
1598	117795	142097	66.8	0.232738
1599	114776	142295	57.1	0.396387
1600	127060	144550	73.8	0.226762
1601	124038	144750	84.2	0.214138
1602	125844	126245	59.7	0.243242
1603	122824	126447	56.5	0.451867
1604	119805	126645	35.1	0.866633
1605	116786	126845	33.8	0.764284
1606	113766	127045	27.4	0.632973
1607	126047	129297	56.3	0.369055
1608	123027	129494	45.3	0.288304
1609	120005	129697	40.0	0.46739
1610	116985	129894	39.6	0.457424
1611	113964	130095	49.1	0.291802
1612	126249	132346	94.8	0.183668
1613	123229	132546	89.3	0.590313
1614	120210	132744	84.6	0.308941
1615	117191	132945	78.9	0.245258
1616	114172	133143	79.9	0.229426
1617	126452	135396	98.9	0.220554
1618	123429	135597	100.7	0.151333
1619	120412	135796	84.4	0.212632
1620	117397	135995	71.4	0.26278
1621	114378	136195	69.1	0.282764
1622	126655	138446	94.6	0.217206
1623	123636	138645	89.6	0.253983
1624	120616	138847	78.4	0.205757
1625	117597	139045	65.2	0.236132
1626	114578	139244	68.0	0.278233
1627	141958	140495	104.4	0.224568
1628	138938	140695	106.2	0.391413
1629	135915	140896	104.5	0.247305
1630	132895	141097	103.1	0.145678
1631	129874	141298	92.2	0.394398
1632	142158	143548	103.9	0.139482
1633	139139	143747	88.1	0.525213
1634	136120	143949	121.8	0.209128
1635	133099	144150	89.5	0.469307
1636	130079	144350	86.4	0.161901
1637	140935	125244	127.8	0.375855
1638	137917	125445	99.0	0.353503
1639	134900	125645	72.0	0.379519
1640	131881	125845	61.6	0.232636
1641	128861	126047	75.3	0.286501
1642	141139	128293	140.4	0.493775
1643	138121	128494	115.9	0.759354
1644	135103	128696	101.9	0.436728
1645	132084	128896	77.8	0.484936
1646	129065	129095	64.3	0.411134
1647	141345	131344	137.8	0.439443
1648	138328	131545	130.5	0.620436
1649	135310	131745	121.9	0.426033
1650	132291	131945	120.1	0.435244
1651	129271	132147	110.7	0.286363
1652	141550	134394	121.6	0.420589
1653	138533	134594	121.6	0.294933
1654	135515	134796	117.3	0.183663
1655	132496	134996	123.5	0.223231
1656	129475	135195	107.2	0.166765
1657	141757	137443	116.4	0.38777
1658	138740	137646	116.9	0.397358
1659	135718	137845	106.5	0.329772
1660	132695	138046	108.7	0.239701
1661	129675	138247	95.8	0.266313
1662	157059	139486	142.2	0.259984
1663	154040	139689	153.3	0.261375
1664	151019	139890	156.2	0.202128
1665	147997	140091	150.7	0.256759
1666	144977	140294	127.9	0.58626
1667	157263	142539	128.6	0.2932
1668	154245	142740	126.8	0.302043
1669	151222	142943	144.4	0.254667
1670	148201	143144	126.6	0.558671
1671	145181	143345	107.6	0.371286
1672	153011	124438	136.3	0.819395
1673	149994	124640	149.6	0.442598
1674	146974	124841	171.0	0.351499
1675	143954	125043	163.6	0.263101
1676	156237	127286	174.3	0.696845
1677	153218	127487	142.2	0.513582
1678	150199	127690	151.2	0.519733
1679	147178	127891	163.7	0.355038
1680	144158	128093	160.7	0.452446
1681	156442	130335	151.4	0.5487
1682	153424	130538	144.3	0.43496
1683	150405	130739	142.7	0.255015
1684	147384	130941	147.1	0.444686
1685	144363	131143	146.1	0.383619
1686	156648	133385	144.8	0.284895
1687	153628	133588	146.5	0.273284
1688	150608	133790	136.9	0.37096
1689	147589	133991	143.1	0.20463
1690	144569	134192	144.0	0.201755
1691	156856	136435	151.6	0.343924
1692	153836	136636	144.4	0.273918
1693	150816	136840	145.2	0.263947
1694	147795	137041	148.6	0.233619
1695	144775	137243	123.1	0.202214
1696	172157	138473	154.8	0.409659
1697	169136	138675	156.3	0.238678
1698	166114	138879	149.7	0.219839
1699	163096	139081	142.7	0.315889
1700	160077	139284	140.4	0.324668
1701	172363	141524	157.1	0.303132
1702	169341	141727	147.0	0.298149
1703	166320	141930	143.3	0.285034
1704	163302	142133	143.5	0.243031
1705	160283	142337	128.9	0.192307
1706	172569	144577	154.8	0.261668
1707	169550	144778	139.6	0.358836
1708	171330	126272	107.4	0.482632
1709	168310	126475	112.8	0.479719
1710	165293	126678	142.4	0.445052
1711	162278	126880	165.5	0.439856
1712	159258	127084	159.8	0.487193
1713	171539	129322	118.1	0.329772
1714	168519	129523	158.5	0.312041
1715	165502	129728	155.8	0.407596
1716	162484	129931	156.3	0.36313
1717	159463	130133	156.5	0.545541
1718	171745	132371	141.1	0.270219
1719	168727	132575	141.7	0.314095
1720	165710	132777	143.6	0.322657
1721	162687	132980	142.9	0.303643
1722	159666	133183	146.3	0.236788
1723	171953	135420	150.2	0.242986
1724	168934	135625	161.0	0.295937
1725	165915	135827	150.1	0.326629
1726	162894	136030	150.5	0.270282
1727	159875	136233	151.6	0.277523
1728	187257	137452	177.2	0.279813
1729	184235	137657	170.2	0.222932
1730	181218	137859	170.0	0.279885
1731	178198	138065	170.0	0.213194
1732	175176	138268	162.0	0.298008
1733	187466	140503	159.7	0.328632
1734	184441	140709	153.7	0.29899
1735	181423	140913	164.4	0.252146
1736	178405	141116	161.6	0.279148
1737	175383	141320	153.0	0.344347
1738	187675	143556	144.0	0.334351
1739	184649	143760	148.9	0.259041
1740	181630	143965	158.3	0.247409
1741	178611	144169	158.3	0.19941
1742	175590	144372	159.0	0.211737
1743	186423	125253	135.9	0.434064
1744	183406	125456	174.1	0.603009
1745	180388	125659	144.8	0.378569
1746	177367	125865	110.5	0.397845
1747	174347	126068	117.6	0.3089
1748	186634	128301	112.8	0.631669
1749	183614	128506	118.5	0.755841
1750	180597	128710	155.2	0.413961
1751	177578	128914	157.7	0.280331
1752	174558	129118	143.7	0.357987
1753	186841	131351	170.6	0.458264
1754	183823	131555	160.4	0.304052
1755	180804	131761	158.4	0.373263
1756	177784	131963	170.6	0.291949
1757	174766	132168	166.0	0.306594
1758	187050	134401	188.2	0.461642
1759	184031	134605	178.3	0.303156
1760	181013	134809	169.3	0.225157
1761	177991	135014	181.2	0.307334
1762	174972	135217	165.7	0.274768
1763	202356	136425	169.0	0.352964
1764	199336	136632	194.9	0.288186
1765	196316	136837	196.1	0.232109
1766	193296	137042	189.5	0.30234
1767	190279	137246	176.1	0.228183
1768	202567	139477	169.0	0.243654
1769	199546	139683	177.8	0.22126
1770	196523	139889	176.6	0.259115
1771	193503	140094	161.4	0.263467
1772	190487	140299	158.5	0.281424
1773	202775	142529	158.9	0.25092
1774	199755	142735	166.1	0.26109
1775	196733	142941	155.7	0.246273
1776	193713	143146	145.9	0.254226
1777	190696	143350	145.9	0.242581
1778	195482	124637	165.1	0.246741
1779	192464	124841	178.9	0.194652
1780	189444	125048	185.6	0.298611
1781	201729	127277	223.5	0.214566
1782	198710	127480	189.9	0.176451
1783	195694	127687	158.4	0.22138
1784	192677	127892	169.9	0.23282
1785	189656	128096	141.6	0.439055
1786	201936	130325	145.8	0.322512
1787	198918	130532	148.4	0.283262
1788	195902	130737	144.2	0.278606
1789	192881	130941	146.8	0.201471
1790	189861	131146	171.1	0.187692
1791	202146	133375	144.5	0.376369
1792	199127	133581	163.2	0.226325
1793	196109	133786	195.3	0.247851
1794	193090	133991	188.3	0.309474
1795	190071	134196	185.9	0.263219
1796	217450	135395	179.3	0.0980878
1797	214431	135601	121.6	0.399529
1798	211412	135808	97.9	0.577597
1799	208391	136015	113.9	0.363627
1800	205374	136219	153.8	0.406472
1801	217662	138446	120.0	0.457867
1802	214643	138653	157.2	0.344484
1803	211624	138860	147.5	0.347224
1804	208603	139065	138.1	0.271396
1805	205584	139273	148.7	0.207167
1806	217874	141498	185.0	0.320178
1807	214855	141705	178.2	0.389585
1808	211835	141911	185.7	0.289964
1809	208815	142118	148.1	0.221885
1810	205794	142324	153.5	0.233305
1811	218082	144550	176.9	0.304001
1812	215063	144756	177.4	0.253306
1813	212043	144963	172.7	0.276968
1814	209023	145169	147.0	0.239683
1815	216822	126245	234.2	0.264741
1816	213805	126450	226.0	0.14485
1817	210787	126658	233.2	0.171979
1818	207770	126864	247.2	0.225637
1819	204750	127070	256.0	0.228353
1820	217033	129294	255.1	0.183993
1821	214015	129502	207.1	0.158695
1822	210997	129707	234.8	0.241669
1823	207978	129913	251.0	0.1878
1824	204958	130120	211.9	0.0977414
1825	217243	132344	241.9	0.243741
1826	214223	132550	228.1	0.156558
1827	211203	132758	187.5	0.366699
1828	208185	132963	167.0	0.110541
1829	205167	133169	126.1	0.206961
1830	232551	134358	226.8	0.0827157
1831	229531	134565	209.7	0.109438
1832	226511	134773	233.9	0.251062
1833	223492	134980	244.7	0.25934
1834	220473	135187	217.5	0.124153
1835	232761	137408	187.5	0.187026
1836	229741	137617	252.4	0.334842
1837	226722	137824	238.9	0.427585
1838	223704	138032	222.7	0.222781
1839	220685	138239	155.8	0.193703
1840	232973	140461	251.7	0.402237
1841	229954	140668	221.8	0.198938
1842	226934	140876	177.4	0.270556
1843	223915	141084	133.4	0.340179
1844	220895	141290	154.0	0.366882
1845	233185	143512	151.8	0.534944
1846	230163	143720	107.8	0.693015
1847	227142	143928	118.1	0.490602
1848	224122	144136	148.7	0.340596
1849	221102	144343	164.8	0.331613
1850	231919	125208	178.6	0.121743
1851	228899	125415	262.9	0.21709
1852	225880	125623	259.8	0.178925
1853	222862	125830	271.7	0.130864
1854	219841	126038	245.8	0.199042
1855	232130	128257	216.8	0.0756717
1856	229110	128464	250.9	0.084584
1857	226090	128672	277.4	0.133401
1858	223071	128880	269.5	0.20319
1859	220052	129087	260.6	0.202142
1860	232342	131305	249.6	0.201547
1861	229323	131514	253.9	0.143491
1862	226302	131722	247.9	0.149956
1863	223283	131930	258.8	0.229284
1864	220264	132137	237.0	0.20983
1865	247649	133314	298.1	0.14065
1866	244629	133523	265.3	0.0693273
1867	241610	133732	258.6	0.260283
1868	238590	133940	216.0	0.0974968
1869	235571	134149	162.9	0.229666
1870	247860	136365	301.3	0.158711
1871	244841	136574	247.6	0.164309
1872	241822	136783	255.3	0.3117
1873	238803	136992	223.5	0.0618275
1874	235783	137201	145.2	0.414288
1875	248073	139417	237.5	0.217531
1876	245054	139626	199.7	0.233387
1877	242035	139835	228.9	0.405601
1878	239015	140043	247.1	0.435612
1879	235994	140252	166.1	0.422564
1880	248285	142469	208.6	0.233126
1881	245264	142678	212.0	0.184399
1882	242244	142886	170.7	0.30148
1883	239225	143095	150.0	0.493505
1884	236205	143304	157.4	0.57351
1885	248499	145520	237.7	0.353216
1886	234935	124999	224.7	0.0829945
1887	247224	127213	303.0	0.0577899
1888	244205	127423	304.7	0.100408
1889	241184	127632	239.2	0.155041
1890	238163	127841	235.9	0.169667
1891	235147	128049	178.9	0.189863
1892	247437	130264	269.7	0.191127
1893	244418	130471	206.4	0.241983
1894	241399	130681	207.8	0.209604
1895	238378	130890	203.7	0.125423
1896	235359	131099	186.1	0.229155
1897	262746	132265	490.9	0.103025
1898	259724	132475	407.4	0.213016
1899	256704	132685	320.0	0.452397
1900	253685	132895	295.2	0.076424
1901	250668	133104	306.0	0.108653
1902	262959	135316	392.7	0.071528
1903	259937	135527	348.4	0.203414
1904	256918	135737	321.6	0.0653287
1905	253899	135946	259.4	0.161544
1906	250880	136157	261.1	0.0777088
1907	263173	138367	375.5	0.150891
1908	260151	138578	327.1	0.0715921
1909	257131	138788	305.8	0.29639
1910	254113	138998	279.8	0.156491
1911	251093	139207	215.5	0.253465
1912	263385	141420	359.7	0.101823
1913	260363	141630	353.3	0.106705
1914	257344	141840	268.0	0.523855
1915	254324	142050	208.5	0.501521
1916	251305	142259	231.7	0.351543
1917	263601	144471	280.8	0.121497
1918	260580	144681	265.2	0.195944
1919	257561	144891	246.4	0.4444
1920	254540	145102	238.9	0.459688
1921	251519	145311	265.5	0.304027
1922	262318	126165	460.8	0.0956219
1923	259298	126375	431.1	0.0208869
1924	256281	126585	498.0	0
1925	253262	126795	509.0	0.00974573
1926	250242	127004	458.7	0
1927	262533	129214	498.6	0.0963384
1928	259512	129425	532.4	0.0258436
1929	256492	129635	430.1	0.117256
1930	253473	129844	344.2	0.0648622
1931	250456	130054	383.5	0.0754493
1932	277839	131211	559.4	0.0754985
1933	274820	131421	577.2	0.196627
1934	271801	131633	606.0	0.0239922
1935	268781	131844	606.5	0
1936	265763	132055	557.5	0.00025777
1937	278056	134261	574.4	0.00503323
1938	275038	134474	611.3	0
1939	272019	134684	655.7	0
1940	268998	134895	631.7	0
1941	265978	135106	534.8	0
1942	278274	137313	590.0	0.000242803
1943	275255	137524	594.1	0
1944	272235	137736	603.1	0
1945	269214	137947	558.5	0
1946	266192	138157	489.0	0.00622235
1947	278487	140365	606.5	0.00117774
1948	275468	140576	569.6	0
1949	272448	140787	520.5	0
1950	269427	140998	466.5	0
1951	266405	141209	387.1	0
1952	278702	143417	577.7	0
1953	275682	143627	516.7	0
1954	272663	143839	443.0	0
1955	269642	144050	407.2	0.00619444
1956	266621	144260	353.6	0.0290584
1957	268352	125744	410.0	0.314496
1958	265336	125955	444.6	0.159865
1959	277626	128160	556.6	0.0768978
1960	274605	128372	531.3	0.185667
1961	271585	128583	504.0	0.0829197
1962	268567	128794	508.5	0.101364
1963	265551	129004	514.9	0.0235091
1964	294018	145408	371.1	0.0358118
1965	290997	145621	442.6	0.0477599
1966	287979	145834	526.5	0.179243
1967	284958	146045	537.7	0.0782562
1968	281939	146258	561.6	0.00512381
1969	292937	130150	591.0	0.0147277
1970	289918	130363	597.5	0
1971	286901	130575	607.4	0
1972	283880	130786	574.0	0.000191804
1973	280859	130999	577.0	0.0448647
1974	293154	133201	556.1	0
1975	290134	133414	594.0	0
1976	287115	133626	610.3	0
1977	284096	133838	575.8	0
1978	281076	134050	576.5	0.0664714
1979	293369	136253	570.2	0
1980	290349	136465	588.5	0
1981	287330	136678	591.2	0
1982	284312	136889	546.1	0.0901775
1983	281292	137101	538.8	0.13267
1984	293586	139304	535.5	0.0463508
1985	290566	139517	520.4	0
1986	287546	139729	483.8	0.018303
1987	284526	139942	498.9	0.0873816
1988	281505	140153	525.4	0.201252
1989	293803	142355	450.0	0
1990	290782	142568	390.3	0
1991	287763	142780	515.8	0.0966095
1992	284742	142993	534.8	0.249774
1993	281721	143204	580.9	0.0354221
1994	292720	127100	633.7	0.0165987
1995	289701	127311	630.3	0
1996	286684	127524	622.8	0.0848606
1997	283664	127737	605.6	0.0295941
1998	280645	127948	583.5	0.248319
1999	298760	126674	576.2	0
2000	295741	126887	599.7	0.0585811
2001	37232	162657	54.1	0.162078
2002	34209	162852	50.1	0.220198
2003	31183	163043	51.9	0.215111
2004	28161	163236	55.6	0.224882
2005	25146	163426	42.3	0.239069
2006	36253	147392	16.3	0.308098
2007	33228	147585	15.9	0.291301
2008	30206	147777	16.0	0.372997
2009	27188	147969	16.1	0.393893
2010	24167	148162	16.0	0.206185
2011	36443	150445	15.5	0.244483
2012	33422	150636	15.7	0.298178
2013	30403	150830	15.4	0.252328
2014	27384	151024	15.5	0.264333
2015	24361	151215	21.9	0.0898067
2016	36640	153498	15.3	0.205346
2017	33620	153692	16.1	0.235981
2018	30600	153884	15.7	0.216074
2019	27579	154073	16.2	0.221455
2020	24554	154269	22.2	0.116255
2021	36831	156551	16.3	0.257471
2022	33808	156743	17.0	0.221033
2023	30786	156935	21.6	0.243628
2024	27768	157130	23.5	0.233884
2025	24748	157319	17.0	0.209459
2026	37024	159604	30.1	0.203564
2027	34004	159796	26.9	0.409962
2028	30985	159990	33.6	0.250578
2029	27964	160181	40.1	0.231606
2030	24945	160375	32.1	0.225
2031	52337	161688	15.6	0.343703
2032	49313	161883	20.7	0.228945
2033	46296	162078	35.5	0.1978
2034	43279	162268	38.0	0.160355
2035	40256	162464	49.6	0.113142
2036	51355	146423	27.9	0.765115
2037	48330	146619	30.3	0.236817
2038	45309	146812	21.7	0.228513
2039	42287	147006	17.5	0.190546
2040	39269	147198	16.8	0.226149
2041	51545	149477	37.1	0.544126
2042	48522	149671	24.9	0.223643
2043	45504	149864	17.9	0.310761
2044	42486	150058	16.4	0.276848
2045	39463	150254	15.9	0.24951
2046	51740	152530	24.3	0.377162
2047	48721	152723	17.9	0.20924
2048	45703	152920	17.7	0.537595
2049	42685	153110	15.8	0.424864
2050	39663	153303	14.7	0.214357
2051	51938	155583	17.6	0.283983
2052	48918	155777	16.1	0.28468
2053	45893	155969	15.2	0.361758
2054	42872	156165	16.5	0.343814
2055	39853	156359	16.6	0.212795
2056	52139	158636	17.1	0.229604
2057	49113	158829	15.1	0.249924
2058	46095	159022	22.2	0.155043
2059	43075	159218	21.9	0.131284
2060	40048	159410	34.2	0.162689
2061	67444	160715	46.8	0.570525
2062	64424	160912	35.4	0.483007
2063	61401	161103	27.2	0.338279
2064	58379	161300	28.4	0.316765
2065	55361	161496	19.0	0.38779
2066	63432	145647	35.8	0.716875
2067	60412	145841	34.9	0.875496
2068	57393	146036	31.1	1.0955
2069	54376	146229	24.2	0.815805
2070	66656	148502	26.7	0.305544
2071	63631	148700	28.8	0.597564
2072	60605	148893	34.7	0.814323
2073	57587	149087	26.4	0.995896
2074	54567	149284	25.0	0.741546
2075	66853	151557	39.2	0.666332
2076	63826	151749	32.4	0.670722
2077	60805	151946	23.7	0.782294
2078	57789	152142	20.4	0.635403
2079	54764	152335	22.2	0.242665
2080	67043	154607	28.4	0.967438
2081	64021	154805	40.9	0.957699
2082	61002	155000	32.5	0.468677
2083	57984	155192	20.4	0.387367
2084	54962	155388	18.1	0.288306
2085	67241	157662	30.7	0.692884
2086	64224	157855	39.2	0.878765
2087	61199	158052	38.9	0.49537
2088	58178	158248	24.4	0.348102
2089	55162	158439	17.4	0.232644
2090	82551	159735	14.0	0.279763
2091	79535	159931	22.3	0.339369
2092	76515	160127	25.7	0.266613
2093	73492	160324	24.0	0.246997
2094	70467	160519	35.7	0.567888
2095	81751	147523	26.0	0.577757
2096	78729	147721	18.6	0.449989
2097	75707	147917	23.0	0.311178
2098	72692	148111	25.6	0.326662
2099	69676	148307	33.8	0.274166
2100	81951	150576	62.5	0.16225
2101	78933	150772	23.0	0.232455
2102	75910	150969	18.0	0.29162
2103	72891	151166	21.0	0.324316
2104	69875	151359	30.2	0.50525
2105	82148	153630	28.7	0.204133
2106	79131	153825	21.5	0.272278
2107	76109	154021	16.6	0.353381
2108	73085	154218	18.0	0.298103
2109	70064	154413	25.9	0.481765
2110	82348	156681	18.2	0.279729
2111	79330	156878	13.2	0.25821
2112	76310	157074	15.5	0.393772
2113	73284	157269	24.1	0.462073
2114	70261	157467	33.2	0.427941
2115	97664	158748	59.7	0.378873
2116	94637	158947	30.4	0.390379
2117	91617	159144	25.8	0.24173
2118	88595	159341	30.3	0.301219
2119	85571	159539	15.7	0.257174
2120	97860	161805	76.2	0.297423
2121	94835	162001	82.7	0.292735
2122	91815	162200	80.8	0.105105
2123	96853	146538	58.3	0.225357
2124	93837	146735	70.6	0.19765
2125	90817	146933	59.3	0.156812
2126	87794	147130	51.2	0.180019
2127	84772	147328	42.2	0.239888
2128	97054	149591	46.6	0.25589
2129	94039	149788	47.7	0.247141
2130	91016	149986	38.6	0.202309
2131	87993	150182	48.9	0.187985
2132	84971	150380	46.8	0.184873
2133	97255	152644	62.8	0.246179
2134	94237	152841	49.3	0.198367
2135	91213	153038	39.1	0.201581
2136	88189	153236	36.7	0.158033
2137	85168	153432	29.1	0.203039
2138	97460	155696	94.2	0.175326
2139	94436	155893	32.8	0.20699
2140	91415	156089	35.6	0.230589
2141	88391	156289	33.3	0.215459
2142	85368	156485	22.9	0.235173
2143	112768	157757	26.2	0.272173
2144	109745	157956	37.5	0.237383
2145	106727	158154	37.9	0.24283
2146	103710	158353	56.4	0.193081
2147	100688	158552	72.1	0.2726
2148	112967	160813	29.9	0.304616
2149	109945	161011	47.4	0.250004
2150	106927	161211	92.3	0.136198
2151	103908	161408	93.6	0.185136
2152	100885	161605	102.2	0.257806
2153	111956	145547	51.0	0.233764
2154	108935	145746	40.2	0.523536
2155	105917	145944	46.1	0.258461
2156	102895	146143	49.2	0.288278
2157	99873	146341	51.4	0.19712
2158	112161	148598	43.3	0.227463
2159	109142	148798	35.3	0.40703
2160	106121	148997	44.9	0.191962
2161	103100	149194	65.3	0.32355
2162	100075	149394	73.6	0.296738
2163	112364	151652	31.9	0.230759
2164	109344	151851	32.2	0.310746
2165	106318	152049	46.4	0.232843
2166	103297	152247	57.4	0.212253
2167	100276	152444	76.3	0.15824
2168	112565	154705	24.2	0.397229
2169	109542	154903	41.6	0.238867
2170	106519	155101	41.9	0.226995
2171	103500	155300	55.8	0.220986
2172	100483	155497	86.6	0.152729
2173	127879	156760	48.5	0.218793
2174	124854	156960	40.9	0.282425
2175	121831	157159	53.2	0.23222
2176	118811	157359	35.8	0.248388
2177	115789	157560	31.0	0.183256
2178	128078	159815	44.7	0.120793
2179	125056	160014	40.5	0.27946
2180	122035	160215	33.0	0.265225
2181	119016	160414	34.6	0.283154
2182	115991	160613	35.8	0.30967
2183	121018	144949	84.0	0.179163
2184	117999	145148	69.5	0.19101
2185	114978	145349	60.6	0.218946
2186	127265	147602	75.4	0.141448
2187	124244	147801	86.6	0.19021
2188	121223	148003	86.8	0.0857607
2189	118204	148201	70.6	0.230702
2190	115183	148400	50.6	0.301617
2191	127464	150655	65.4	0.453083
2192	124445	150854	59.4	0.153226
2193	121424	151054	58.1	0.178421
2194	118403	151254	47.2	0.246018
2195	115383	151452	42.0	0.275051
2196	127670	153706	61.4	0.441739
2197	124648	153908	49.1	0.255377
2198	121625	154106	56.2	0.200432
2199	118604	154307	48.2	0.199897
2200	115584	154504	47.4	0.244848
2201	142978	155758	98.7	0.310877
2202	139959	155958	50.9	0.432013
2203	136940	156160	67.5	0.30103
2204	133917	156359	60.7	0.226433
2205	130898	156560	67.2	0.280578
2206	143183	158811	56.3	0.548233
2207	140162	159014	44.4	0.501893
2208	137140	159213	52.6	0.232498
2209	134118	159415	49.8	0.173714
2210	131099	159614	57.2	0.219591
2211	143388	161866	31.7	0.406998
2212	142364	146599	111.7	0.212967
2213	139346	146801	91.9	0.419338
2214	136327	147001	103.0	0.240322
2215	133305	147201	88.9	0.190687
2216	130284	147403	73.2	0.144084
2217	142569	149652	114.4	0.315142
2218	139548	149853	79.1	0.536935
2219	136528	150053	71.7	0.292585
2220	133506	150255	68.4	0.289627
2221	130485	150454	69.3	0.377501
2222	142773	152703	88.1	0.341394
2223	139752	152905	61.4	0.476727
2224	136733	153106	55.6	0.400766
2225	133710	153306	60.6	0.475935
2226	130689	153507	64.9	0.29596
2227	158086	154748	91.9	0.432894
2228	155064	154952	105.7	0.491036
2229	152044	155152	114.9	0.621255
2230	149023	155354	107.5	0.493888
2231	146002	155555	109.0	0.174878
2232	158291	157802	84.9	0.649655
2233	155271	158005	109.7	0.247941
2234	152248	158207	122.6	0.519259
2235	149229	158409	104.1	0.452344
2236	146207	158611	86.2	0.456468
2237	158497	160857	91.7	0.59015
2238	155477	161059	117.2	0.293653
2239	152453	161262	126.1	0.105529
2240	149433	161463	102.4	0.530874
2241	146411	161664	76.8	0.513649
2242	157469	145591	116.6	0.230723
2243	154449	145793	135.0	0.227358
2244	151429	145993	145.1	0.258506
2245	148408	146197	139.6	0.298046
2246	145387	146398	134.0	0.26214
2247	157674	148642	127.0	0.279491
2248	154650	148846	127.2	0.276587
2249	151631	149047	136.1	0.279668
2250	148613	149248	123.3	0.311482
2251	145591	149449	127.5	0.65113
2252	157878	151696	104.8	0.399386
2253	154856	151896	114.6	0.28649
2254	151837	152100	117.7	0.569869
2255	148818	152301	105.0	0.385794
2256	145796	152503	96.0	0.516408
2257	173192	153733	109.4	0.368138
2258	170170	153937	98.8	0.369856
2259	167148	154140	95.9	0.536027
2260	164130	154343	84.2	0.4953
2261	161109	154546	103.0	0.524194
2262	173397	156789	86.0	0.434611
2263	170377	156991	74.5	0.328723
2264	167356	157195	72.9	0.513958
2265	164334	157399	93.0	0.382647
2266	161311	157600	80.6	0.498508
2267	173604	159842	69.5	0.357131
2268	170582	160047	59.2	0.232348
2269	167560	160249	79.8	0.282689
2270	164535	160452	72.9	0.261488
2271	161512	160655	89.8	0.448952
2272	166532	144983	132.0	0.272018
2273	163512	145185	117.3	0.258895
2274	160493	145387	110.5	0.265571
2275	172777	147628	144.8	0.260468
2276	169755	147833	134.2	0.30815
2277	166737	148034	110.6	0.368045
2278	163716	148238	91.5	0.418502
2279	160695	148440	112.3	0.353547
2280	172988	150680	132.2	0.247701
2281	169962	150883	127.7	0.308191
2282	166940	151088	125.2	0.429033
2283	163920	151289	84.1	0.511221
2284	160899	151493	116.8	0.257272
2285	188296	152713	118.6	0.302483
2286	185275	152917	119.7	0.253152
2287	182256	153122	112.2	0.300759
2288	179236	153326	128.3	0.296015
2289	176214	153530	133.2	0.291757
2290	188504	155767	99.3	0.263988
2291	185485	155972	91.2	0.33318
2292	182464	156176	107.8	0.289233
2293	179443	156380	126.9	0.280866
2294	176420	156584	114.9	0.248428
2295	188714	158821	85.7	0.255526
2296	185694	159026	76.1	0.27047
2297	182671	159230	104.7	0.302359
2298	179650	159435	116.6	0.372755
2299	176627	159638	105.3	0.363144
2300	188922	161876	68.6	0.440952
2301	187880	146607	143.3	0.230756
2302	184857	146813	138.6	0.274957
2303	181836	147017	144.5	0.301559
2304	178815	147221	145.1	0.316806
2305	175797	147424	148.2	0.25243
2306	188087	149660	127.7	0.307056
2307	185066	149865	126.7	0.273629
2308	182044	150068	133.9	0.283329
2309	179024	150273	136.8	0.251602
2310	176007	150477	143.8	0.256547
2311	203401	151686	136.1	0.264996
2312	200380	151892	132.5	0.378311
2313	197358	152098	118.5	0.287184
2314	194339	152303	102.0	0.265809
2315	191318	152508	106.3	0.269411
2316	203608	154741	126.9	0.472488
2317	200587	154947	120.7	0.498506
2318	197567	155152	106.6	0.491584
2319	194547	155358	84.7	0.39867
2320	191526	155562	90.8	0.268255
2321	203816	157795	104.0	0.298469
2322	200795	158001	94.4	0.324549
2323	197775	158206	91.6	0.271085
2324	194754	158412	72.6	0.371321
2325	191732	158617	70.6	0.477877
2326	204026	160849	83.9	0.251811
2327	201004	161055	74.7	0.404588
2328	197983	161261	76.0	0.324093
2329	194962	161465	60.3	0.298303
2330	191941	161671	72.0	0.414039
2331	202981	145582	138.4	0.293277
2332	199961	145787	139.7	0.309058
2333	196940	145993	137.7	0.25819
2334	193919	146199	139.2	0.263564
2335	190900	146403	138.6	0.256168
2336	203191	148633	143.6	0.266841
2337	200169	148840	142.6	0.252406
2338	197148	149045	138.3	0.224346
2339	194127	149250	131.3	0.274543
2340	191107	149455	128.1	0.23465
2341	218505	150654	146.0	0.249968
2342	215485	150862	139.4	0.266109
2343	212466	151068	133.4	0.293767
2344	209443	151275	127.5	0.282261
2345	206422	151481	130.2	0.291928
2346	218716	153709	129.0	0.543371
2347	215697	153916	123.6	0.492881
2348	212676	154122	119.4	0.634373
2349	209652	154329	122.7	0.449088
2350	206629	154535	129.9	0.409104
2351	218926	156763	114.2	0.327915
2352	215905	156969	114.1	0.246764
2353	212883	157176	110.0	0.234305
2354	209860	157383	117.3	0.225267
2355	206837	157590	113.1	0.206769
2356	219135	159817	102.7	0.243271
2357	216113	160024	90.8	0.297665
2358	213092	160230	87.1	0.275642
2359	210071	160437	99.1	0.208283
2360	207049	160643	91.4	0.244075
2361	206003	145376	135.9	0.280074
2362	218292	147602	163.3	0.256826
2363	215273	147808	161.6	0.235499
2364	212253	148015	155.4	0.303926
2365	209232	148222	148.7	0.274202
