ID	XLAMB	YLAMB	ALT	CorineID
940	162000	494000	-3	0.008768
941	166000	494000	-4	0.004147
942	170000	494000	-3	0
943	174000	494000	-3	0.003506
944	178000	494000	-2	0.001851
945	182000	494000	0	0.021484
946	186000	494000	1	0.046248
947	190000	494000	5	0.02018
948	194000	494000	17	0.0195
949	198000	494000	37	0.051638
950	202000	494000	4	0.020057
951	206000	494000	1	0.005008
952	210000	494000	1	0.002434
953	214000	494000	4	0.045595
954	218000	494000	5	0.012861
955	222000	494000	6	0.005473
956	226000	494000	7	0
957	230000	494000	6	0
958	234000	494000	8	0.003039
959	238000	494000	8	0.033186
960	242000	494000	10	0.013385
961	246000	494000	14	0.012854
962	250000	494000	22	0.007287
963	254000	494000	45	0
964	258000	494000	40	0.031457
965	262000	494000	20	0
966	266000	494000	22	0.068854
967	98000	490000	5	0.034541
968	102000	490000	9	0.103835
969	106000	490000	0	0.232682
970	110000	490000	0	0.070958
971	114000	490000	0	0.425643
972	118000	490000	2	0.456393
973	122000	490000	2	0.335788
974	126000	490000	0	0.114774
975	130000	490000	0	0.03061
976	134000	490000	0	0.067997
977	138000	490000	0	0.056398
978	142000	490000	-2	0.089996
979	146000	490000	-2	0.249395
980	150000	490000	-3	0.049507
981	154000	490000	-4	0.009822
982	158000	490000	-3	0
983	162000	490000	-3	0
984	166000	490000	-3	0
985	170000	490000	-2	0.000979
986	174000	490000	-1	0.035868
987	178000	490000	-1	0.041731
988	182000	490000	2	0.037535
989	186000	490000	12	0.003345
990	190000	490000	25	0.05857
991	194000	490000	35	0
992	198000	490000	19	0.059001
993	202000	490000	2	0.006926
994	206000	490000	2	0.047197
995	210000	490000	2	0
996	214000	490000	4	0.061097
997	218000	490000	5	0.061021
998	222000	490000	7	0.004702
999	226000	490000	17	0.026746
1000	230000	490000	8	0.012416
1001	234000	490000	9	0
1002	238000	490000	9	0.113904
1003	242000	490000	9	0.056088
1004	246000	490000	13	0.006379
1005	250000	490000	18	0.019923
1006	254000	490000	24	0
1007	258000	490000	24	0.013435
1008	262000	490000	22	0
1009	266000	490000	24	0.044258
1010	270000	490000	27	0.012116
1011	94000	486000	0	0.060445
1012	98000	486000	9	0.040137
1013	102000	486000	4	0.154476
1014	106000	486000	0	0.125287
1015	110000	486000	-4	0.038063
1016	114000	486000	0	0.139846
1017	118000	486000	3	0.230416
1018	122000	486000	5	0.321026
1019	126000	486000	0	0.254101
1020	130000	486000	0	0.067054
1021	134000	486000	0	0.068686
1022	138000	486000	0	0.026318
1023	142000	486000	-1	0.222561
1024	146000	486000	-2	0.108087
1025	150000	486000	-4	4.1E-05
1026	154000	486000	-4	0
1027	158000	486000	-4	0.03672
1028	162000	486000	-3	0.093137
1029	166000	486000	-3	0.025963
1030	170000	486000	-1	0.128539
1031	174000	486000	1	0.108711
1032	178000	486000	5	0.009251
1033	182000	486000	18	0.071572
1034	186000	486000	26	2E-06
1035	190000	486000	36	0
1036	194000	486000	26	0.051086
1037	198000	486000	7	0.015872
1038	202000	486000	2	0.011653
1039	206000	486000	2	0.010679
1040	210000	486000	3	0
1041	214000	486000	4	0.025337
1042	218000	486000	7	0.012384
1043	222000	486000	9	0.005305
1044	226000	486000	29	0.025126
1045	230000	486000	10	0.135565
1046	234000	486000	10	0.000471
1047	238000	486000	11	0.178391
1048	242000	486000	12	0.266389
1049	246000	486000	12	0.006899
1050	250000	486000	13	0.011965
1051	254000	486000	16	0.01241
1052	258000	486000	22	0.007581
1053	262000	486000	30	0
1054	266000	486000	29	0
1055	270000	486000	29	0.00295
1056	94000	482000	6	0.030507
1057	98000	482000	7	0.004409
1058	102000	482000	0	0.076417
1059	106000	482000	-2	0.095298
1060	110000	482000	-3	0.148707
1061	114000	482000	-1	0.423772
1062	118000	482000	1	0.138138
1063	122000	482000	0	0.228584
1064	126000	482000	1	0.262936
1065	130000	482000	0	0.139905
1066	134000	482000	0	0.040707
1067	138000	482000	0	0.077324
1068	142000	482000	-1	0.112337
1069	146000	482000	-1	0.069221
1070	150000	482000	-2	0.032753
1071	154000	482000	-3	0
1072	158000	482000	-3	0
1073	162000	482000	0	0.013648
1074	166000	482000	-1	0.127144
1075	170000	482000	4	0.135835
1076	174000	482000	16	0.069611
1077	178000	482000	23	0
1078	182000	482000	31	0.028142
1079	186000	482000	44	0
1080	190000	482000	33	0.000163
1081	194000	482000	15	0.017553
1082	198000	482000	5	0.003201
1083	202000	482000	2	0.00856
1084	206000	482000	4	0.014656
1085	210000	482000	5	0
1086	214000	482000	5	0.009845
1087	218000	482000	8	0.005616
1088	222000	482000	13	0
1089	226000	482000	42	0
1090	230000	482000	10	0.093914
1091	234000	482000	10	0.062642
1092	238000	482000	9	0.013665
1093	242000	482000	11	0.068506
1094	246000	482000	13	0.066931
1095	250000	482000	14	0.022139
1096	254000	482000	19	0.004404
1097	258000	482000	31	0.09895
1098	262000	482000	56	0.068763
1099	266000	482000	33	0.011304
1100	94000	478000	3	0.075074
1101	98000	478000	0	0.0499
1102	102000	478000	-4	0.098028
1103	106000	478000	-3	0.125881
1104	110000	478000	-3	0.225329
1105	114000	478000	-2	0.347976
1106	118000	478000	-1	0.159484
1107	122000	478000	-1	0.066596
1108	126000	478000	0	0.242153
1109	130000	478000	0	0.059063
1110	134000	478000	0	0.016485
1111	138000	478000	1	0.119481
1112	142000	478000	10	0.069735
1113	146000	478000	3	0.201977
1114	150000	478000	-1	0.043259
1115	154000	478000	-3	0.010382
1116	158000	478000	-3	1.3E-05
1117	162000	478000	-1	0
1118	166000	478000	1	0.01296
1119	170000	478000	14	0.086221
1120	174000	478000	32	0.018828
1121	178000	478000	24	0
1122	182000	478000	33	0.009709
1123	186000	478000	65	0
1124	190000	478000	41	0
1125	194000	478000	15	0.051488
1126	198000	478000	3	0.010871
1127	202000	478000	3	0.027909
1128	206000	478000	5	0.051477
1129	210000	478000	6	0.0076
1130	214000	478000	7	1.3E-05
1131	218000	478000	9	0
1132	222000	478000	10	0
1133	226000	478000	22	0.030945
1134	230000	478000	15	0.018522
1135	234000	478000	14	0.029855
1136	238000	478000	10	0.01767
1137	242000	478000	13	0.001497
1138	246000	478000	19	0.037805
1139	250000	478000	16	0.196396
1140	254000	478000	23	0.089759
1141	258000	478000	35	0.235025
1142	262000	478000	51	0.020987
1143	266000	478000	36	0.027276
1144	90000	474000	0	0.084399
1145	94000	474000	0	0.071274
1146	98000	474000	0	0.095173
1147	102000	474000	-3	0.042547
1148	106000	474000	-3	0.060853
1149	110000	474000	-1	0.083865
1150	114000	474000	-2	0.110551
1151	118000	474000	-3	0.08874
1152	122000	474000	-2	0.009762
1153	126000	474000	-1	0.031352
1154	130000	474000	0	0.020755
1155	134000	474000	0	0.043161
1156	138000	474000	5	0.058446
1157	142000	474000	14	0.118383
1158	146000	474000	1	0.104155
1159	150000	474000	0	0.000665
1160	154000	474000	0	0.067672
1161	158000	474000	0	0.011485
1162	162000	474000	0	0.05927
1163	166000	474000	3	0.008771
1164	170000	474000	18	0.095123
1165	174000	474000	50	1.1E-05
1166	178000	474000	31	0.002279
1167	182000	474000	34	0.00819
1168	186000	474000	75	0
1169	190000	474000	51	0
1170	194000	474000	15	0.072212
1171	198000	474000	4	0.022146
1172	202000	474000	3	0.041713
1173	206000	474000	5	0.0899
1174	210000	474000	7	0.340738
1175	214000	474000	8	0.045156
1176	218000	474000	10	0.013606
1177	222000	474000	10	0
1178	226000	474000	11	2E-06
1179	230000	474000	17	0.02139
1180	234000	474000	14	0.014452
1181	238000	474000	11	0.104716
1182	242000	474000	13	0.001882
1183	246000	474000	18	0.048258
1184	250000	474000	19	0.312217
1185	254000	474000	28	0.140721
1186	258000	474000	42	0.093456
1187	262000	474000	45	0.00365
1188	266000	474000	36	0.080802
1189	270000	474000	39	0.013786
1190	90000	470000	1	0.133232
1191	94000	470000	0	0.088752
1192	98000	470000	0	0.034057
1193	102000	470000	-3	0.018724
1194	106000	470000	-3	0.046801
1195	110000	470000	-3	0.017805
1196	114000	470000	-3	0.008935
1197	118000	470000	-3	0.097266
1198	122000	470000	-4	0.101033
1199	126000	470000	-1	0.039229
1200	130000	470000	0	0.03504
1201	134000	470000	0	0.079786
1202	138000	470000	4	0.1406
1203	142000	470000	9	0.146009
1204	146000	470000	7	0.09893
1205	150000	470000	0	0.065072
1206	154000	470000	0	0.091321
1207	158000	470000	0	0.000765
1208	162000	470000	3	0.163028
1209	166000	470000	8	0
1210	170000	470000	15	5E-06
1211	174000	470000	30	1.4E-05
1212	178000	470000	36	0.020968
1213	182000	470000	37	0.0097
1214	186000	470000	71	0
1215	190000	470000	69	0.011972
1216	194000	470000	19	0.253724
1217	198000	470000	8	0.101311
1218	202000	470000	5	0.023578
1219	206000	470000	6	0.019851
1220	210000	470000	6	0.022755
1221	214000	470000	8	0
1222	218000	470000	10	0.005164
1223	222000	470000	11	0
1224	226000	470000	12	0
1225	230000	470000	13	0.001675
1226	234000	470000	13	0.008647
1227	238000	470000	14	0.021337
1228	242000	470000	16	0.005761
1229	246000	470000	20	0
1230	250000	470000	25	0.012389
1231	254000	470000	30	0.23347
1232	258000	470000	41	0.232024
1233	262000	470000	42	0.082842
1234	86000	466000	8	0.027539
1235	90000	466000	0	0.267714
1236	94000	466000	1	0.251931
1237	98000	466000	-1	0.027033
1238	102000	466000	-1	0.02036
1239	106000	466000	-3	0.011294
1240	110000	466000	-2	0.032418
1241	114000	466000	-4	0.000304
1242	118000	466000	-2	0.012899
1243	122000	466000	-1	0.016912
1244	126000	466000	0	0.006674
1245	130000	466000	0	0.053506
1246	134000	466000	0	0.060295
1247	138000	466000	0	0.052805
1248	142000	466000	11	0.011364
1249	146000	466000	10	0.102954
1250	150000	466000	1	0.068491
1251	154000	466000	2	0.217791
1252	158000	466000	3	0.144007
1253	162000	466000	4	0.021852
1254	166000	466000	9	0.024209
1255	170000	466000	14	0.114141
1256	174000	466000	17	0.006906
1257	178000	466000	25	0.008194
1258	182000	466000	35	0
1259	186000	466000	64	0
1260	190000	466000	56	0.019316
1261	194000	466000	24	0.273487
1262	198000	466000	10	0.11271
1263	202000	466000	7	0.009327
1264	206000	466000	8	0.008333
1265	210000	466000	6	0.007892
1266	214000	466000	10	0.014513
1267	218000	466000	10	0
1268	222000	466000	11	0.031805
1269	226000	466000	13	0.079521
1270	230000	466000	12	0
1271	234000	466000	14	0
1272	238000	466000	16	0
1273	242000	466000	17	0
1274	246000	466000	22	0.042617
1275	250000	466000	28	0.01552
1276	254000	466000	33	0.008117
1277	258000	466000	42	0.027621
1278	262000	466000	44	0.019584
1279	82000	462000	0	0.035343
1280	86000	462000	8	0.072255
1281	90000	462000	0	0.126841
1282	94000	462000	1	0.23633
1283	98000	462000	0	0.118862
1284	102000	462000	0	0.155177
1285	106000	462000	0	0.177189
1286	110000	462000	-3	0.014056
1287	114000	462000	0	0.065732
1288	118000	462000	-1	0.020255
1289	122000	462000	0	0.000152
1290	126000	462000	0	0.011345
1291	130000	462000	0	0.097992
1292	134000	462000	0	0.028494
1293	138000	462000	0	0.018114
1294	142000	462000	9	0.08286
1295	146000	462000	13	0.141465
1296	150000	462000	15	0.046371
1297	154000	462000	11	0.20667
1298	158000	462000	3	0.144731
1299	162000	462000	4	0.012854
1300	166000	462000	8	0.027951
1301	170000	462000	12	0.17098
1302	174000	462000	15	0.008496
1303	178000	462000	21	0.004707
1304	182000	462000	34	0.005918
1305	186000	462000	48	0
1306	190000	462000	88	2E-05
1307	194000	462000	53	0.010776
1308	198000	462000	20	0.006431
1309	202000	462000	9	0
1310	206000	462000	7	0.000849
1311	210000	462000	7	0.193559
1312	214000	462000	9	0.045837
1313	218000	462000	14	0
1314	222000	462000	14	0.003219
1315	226000	462000	16	0.039103
1316	230000	462000	13	0
1317	234000	462000	15	0.007243
1318	238000	462000	19	0.056791
1319	242000	462000	20	0.010341
1320	246000	462000	27	0.072825
1321	250000	462000	32	0.019045
1322	254000	462000	35	0
1323	258000	462000	43	0.022067
1324	78000	458000	0	0.144315
1325	82000	458000	7	0.089757
1326	86000	458000	1	0.115318
1327	90000	458000	0	0.052576
1328	94000	458000	-1	0.025155
1329	98000	458000	-1	0.005616
1330	102000	458000	-1	0.047338
1331	106000	458000	-1	0.0604
1332	110000	458000	-1	0.026184
1333	114000	458000	-1	0.005895
1334	118000	458000	-1	0.00878
1335	122000	458000	0	0.019494
1336	126000	458000	0	0.031485
1337	130000	458000	0	0.133403
1338	134000	458000	3	0.349889
1339	138000	458000	3	0.155737
1340	142000	458000	6	0.140731
1341	146000	458000	14	0.12584
1342	150000	458000	27	0.103612
1343	154000	458000	15	0.000312
1344	158000	458000	3	0.038498
1345	162000	458000	5	0
1346	166000	458000	8	0.002102
1347	170000	458000	11	0.000609
1348	174000	458000	17	0
1349	178000	458000	21	0.00076
1350	182000	458000	31	0.027364
1351	186000	458000	47	0
1352	190000	458000	70	0.006088
1353	194000	458000	77	0.024574
1354	198000	458000	39	0.01497
1355	202000	458000	15	0.050531
1356	206000	458000	9	0.016486
1357	210000	458000	7	0.046763
1358	214000	458000	8	0.01753
1359	218000	458000	12	0.028982
1360	222000	458000	15	0
1361	226000	458000	15	0.007132
1362	230000	458000	16	0.006791
1363	234000	458000	16	0.056628
1364	238000	458000	18	0
1365	242000	458000	24	0.061529
1366	246000	458000	26	0
1367	250000	458000	32	0.003785
1368	74000	454000	0	0.070236
1369	78000	454000	4	0.21336
1370	82000	454000	3	0.305865
1371	86000	454000	0	0.255853
1372	90000	454000	-4	0.027182
1373	94000	454000	-1	0.19176
1374	98000	454000	-4	0.029784
1375	102000	454000	-4	0.037307
1376	106000	454000	-1	0.012576
1377	110000	454000	-1	0.08075
1378	114000	454000	0	0.038205
1379	118000	454000	0	0.07282
1380	122000	454000	0	0.095481
1381	126000	454000	0	0.016171
1382	130000	454000	0	0.066096
1383	134000	454000	2	0.247795
1384	138000	454000	4	0.221963
1385	142000	454000	3	0.151463
1386	146000	454000	9	0.10446
1387	150000	454000	21	0.021168
1388	154000	454000	14	0.032399
1389	158000	454000	4	0.071661
1390	162000	454000	6	0.049946
1391	166000	454000	8	0.014671
1392	170000	454000	10	0.037677
1393	174000	454000	33	0.00152
1394	178000	454000	35	0.009237
1395	182000	454000	33	6E-06
1396	186000	454000	42	0.005698
1397	190000	454000	72	0.074998
1398	194000	454000	84	0
1399	198000	454000	61	1.9E-05
1400	202000	454000	30	0.024091
1401	206000	454000	10	0.02855
1402	210000	454000	7	0.01493
1403	214000	454000	8	0
1404	218000	454000	12	0.00652
1405	222000	454000	15	0
1406	226000	454000	18	0.010453
1407	230000	454000	17	0.010297
1408	234000	454000	17	0.004255
1409	238000	454000	20	0.016858
1410	242000	454000	29	0
1411	246000	454000	29	0
1412	70000	450000	0	0.072909
1413	74000	450000	1	0.035806
1414	78000	450000	0	0.163649
1415	82000	450000	1	0.185422
1416	86000	450000	-1	0.108871
1417	90000	450000	-2	0.054174
1418	94000	450000	-3	0.180088
1419	98000	450000	-3	0.06868
1420	102000	450000	-4	0.025707
1421	106000	450000	-1	0.155465
1422	110000	450000	0	0.113037
1423	114000	450000	-1	0.017147
1424	118000	450000	0	0.04645
1425	122000	450000	0	0.01678
1426	126000	450000	0	0.036006
1427	130000	450000	0	0.047035
1428	134000	450000	2	0.267395
1429	138000	450000	2	0.218141
1430	142000	450000	2	0.052171
1431	146000	450000	3	0.054959
1432	150000	450000	10	0.061136
1433	154000	450000	26	0.01825
1434	158000	450000	14	0.006227
1435	162000	450000	8	0.010146
1436	166000	450000	7	0.18843
1437	170000	450000	8	0.142362
1438	174000	450000	21	0.232254
1439	178000	450000	29	0.002283
1440	182000	450000	36	0
1441	186000	450000	43	0.032729
1442	190000	450000	49	0.113681
1443	194000	450000	72	0.00209
1444	198000	450000	84	0
1445	202000	450000	44	0.032932
1446	206000	450000	8	0.050965
1447	210000	450000	8	2.3E-05
1448	214000	450000	9	0
1449	218000	450000	13	0.026759
1450	222000	450000	17	0
1451	226000	450000	16	0
1452	230000	450000	16	0
1453	234000	450000	18	0
1454	238000	450000	23	0.061226
1455	242000	450000	29	0.006214
1456	246000	450000	34	0.007086
1457	250000	450000	36	0.047701
1458	62000	446000	0	0.086566
1459	66000	446000	0	0.065896
1460	70000	446000	1	0.059211
1461	74000	446000	0	0.094898
1462	78000	446000	0	0.007685
1463	82000	446000	0	0.114791
1464	86000	446000	0	0.273559
1465	90000	446000	-2	0.036074
1466	94000	446000	-4	0.068698
1467	98000	446000	-4	0.046185
1468	102000	446000	-5	0.006829
1469	106000	446000	-2	0.129076
1470	110000	446000	0	0.093133
1471	114000	446000	-1	0.023455
1472	118000	446000	-1	0.016463
1473	122000	446000	0	0.024681
1474	126000	446000	0	0.031808
1475	130000	446000	0	0.058951
1476	134000	446000	2	0.171051
1477	138000	446000	0	0.02992
1478	142000	446000	1	0.020046
1479	146000	446000	2	0.002225
1480	150000	446000	3	0.012378
1481	154000	446000	4	0
1482	158000	446000	7	0.035028
1483	162000	446000	27	0.031938
1484	166000	446000	10	0.142008
1485	170000	446000	6	0.010894
1486	174000	446000	14	0.119079
1487	178000	446000	35	0.011965
1488	182000	446000	31	0.076454
1489	186000	446000	46	0.033397
1490	190000	446000	59	0.141512
1491	194000	446000	41	0.141864
1492	198000	446000	13	0.060614
1493	202000	446000	8	0.068069
1494	206000	446000	9	0.060132
1495	210000	446000	10	0.000152
1496	214000	446000	11	0.01091
1497	218000	446000	12	0.004103
1498	222000	446000	16	0.035584
1499	226000	446000	17	0
1500	230000	446000	17	0
1501	234000	446000	18	0.035915
1502	238000	446000	24	0.075759
1503	242000	446000	30	0
1504	246000	446000	32	0.02245
1505	250000	446000	38	0
1506	254000	446000	47	0
1507	62000	442000	2	0.246133
1508	66000	442000	1	0.33121
1509	70000	442000	0	0.204399
1510	74000	442000	0	0.038443
1511	78000	442000	0	0.018828
1512	82000	442000	-2	0.015517
1513	86000	442000	-1	0.061422
1514	90000	442000	-3	0.211544
1515	94000	442000	-2	0.1228
1516	98000	442000	-3	0.240739
1517	102000	442000	-3	0.115192
1518	106000	442000	-1	0.00528
1519	110000	442000	-1	0.018539
1520	114000	442000	-1	0.020478
1521	118000	442000	0	0.031479
1522	122000	442000	0	0.018503
1523	126000	442000	0	0.051712
1524	130000	442000	0	0.03467
1525	134000	442000	0	0.115726
1526	138000	442000	0	0.010659
1527	142000	442000	1	0.040515
1528	146000	442000	3	0.046144
1529	150000	442000	4	0.092462
1530	154000	442000	4	0.039294
1531	158000	442000	5	0.028533
1532	162000	442000	5	0.017769
1533	166000	442000	10	0.063528
1534	170000	442000	7	0.033754
1535	174000	442000	9	0.154608
1536	178000	442000	9	0.089082
1537	182000	442000	10	0.076452
1538	186000	442000	8	0.069565
1539	190000	442000	11	0.18176
1540	194000	442000	11	0.251076
1541	198000	442000	8	0.165656
1542	202000	442000	8	0
1543	206000	442000	9	0.007438
1544	210000	442000	12	0.017801
1545	214000	442000	11	0.112212
1546	218000	442000	14	0.215527
1547	222000	442000	16	0
1548	226000	442000	17	0.001218
1549	230000	442000	18	0.007729
1550	234000	442000	19	0.005918
1551	238000	442000	30	0.003241
1552	242000	442000	29	0.002138
1553	246000	442000	37	0.132271
1554	250000	442000	42	0
1555	254000	442000	48	0.002432
1556	58000	438000	0	0.069857
1557	62000	438000	0	0.086786
1558	66000	438000	1	0.116757
1559	70000	438000	0	0.231075
1560	74000	438000	1	0.295687
1561	78000	438000	0	0.085676
1562	82000	438000	0	0.123594
1563	86000	438000	1	0.304429
1564	90000	438000	2	0.303637
1565	94000	438000	3	0.23106
1566	98000	438000	0	0.232406
1567	102000	438000	0	0.144178
1568	106000	438000	-1	0.001368
1569	110000	438000	-1	0.011849
1570	114000	438000	0	0.046539
1571	118000	438000	0	0.078963
1572	122000	438000	0	0.008606
1573	126000	438000	0	0.020425
1574	130000	438000	0	0.010832
1575	134000	438000	0	0.01633
1576	138000	438000	0	0.014641
1577	142000	438000	0	0.101564
1578	146000	438000	1	0.00703
1579	150000	438000	2	0.007437
1580	154000	438000	3	0.006521
1581	158000	438000	4	0.04753
1582	162000	438000	4	0.012171
1583	166000	438000	6	0.02913
1584	170000	438000	6	0.06385
1585	174000	438000	6	0.012528
1586	178000	438000	7	0.023419
1587	182000	438000	7	0.004563
1588	186000	438000	7	0.086147
1589	190000	438000	8	0.056108
1590	194000	438000	10	0.078041
1591	198000	438000	10	0.051325
1592	202000	438000	10	0.128706
1593	206000	438000	11	0.061127
1594	210000	438000	14	0
1595	214000	438000	15	0.001524
1596	218000	438000	12	0.016364
1597	222000	438000	14	0.098294
1598	226000	438000	16	0.002132
1599	230000	438000	18	0.048873
1600	234000	438000	20	0
1601	238000	438000	28	0.080433
1602	242000	438000	35	0.001827
1603	246000	438000	45	0
1604	250000	438000	47	0.010981
1605	62000	434000	0	0.040743
1606	66000	434000	0	0.007283
1607	70000	434000	0	0.046709
1608	74000	434000	0	0.150272
1609	78000	434000	3	0.469693
1610	82000	434000	2	0.473996
1611	86000	434000	2	0.464342
1612	90000	434000	2	0.427196
1613	94000	434000	1	0.299035
1614	98000	434000	0	0.26865
1615	102000	434000	0	0.198567
1616	106000	434000	0	0.077327
1617	110000	434000	-1	0.012844
1618	114000	434000	-1	0.000305
1619	118000	434000	-1	0.01737
1620	122000	434000	0	0.017645
1621	126000	434000	0	0.026868
1622	130000	434000	0	0.0035
1623	134000	434000	0	0.087329
1624	138000	434000	0	0.006524
1625	142000	434000	1	0.043373
1626	146000	434000	2	0.049048
1627	150000	434000	3	0.076453
1628	154000	434000	4	0.011237
1629	158000	434000	5	0.246322
1630	162000	434000	6	0.050318
1631	166000	434000	6	0.09648
1632	170000	434000	6	0.109422
1633	174000	434000	7	0.035103
1634	178000	434000	8	0.030895
1635	182000	434000	8	0.043215
1636	186000	434000	8	0.103127
1637	190000	434000	9	0.078922
1638	194000	434000	9	0.038676
1639	198000	434000	11	0.030933
1640	202000	434000	11	0.016689
1641	206000	434000	11	0.012582
1642	210000	434000	25	0.009086
1643	214000	434000	28	0.050574
1644	218000	434000	13	9.5E-05
1645	222000	434000	13	0.087216
1646	226000	434000	14	0.0038
1647	230000	434000	17	0
1648	234000	434000	20	0
1649	238000	434000	34	0
1650	58000	430000	0	0.053397
1651	62000	430000	0	0.079145
1652	66000	430000	0	0.019696
1653	70000	430000	0	0.08807
1654	74000	430000	-1	0.004581
1655	78000	430000	0	0.1762
1656	82000	430000	0	0.30365
1657	86000	430000	0	0.170764
1658	90000	430000	0	0.169267
1659	94000	430000	0	0.109174
1660	98000	430000	0	0.197649
1661	102000	430000	0	0.14693
1662	106000	430000	0	0.204538
1663	110000	430000	-1	0.013891
1664	114000	430000	-1	0.012717
1665	118000	430000	-1	0.009397
1666	122000	430000	-1	0.028176
1667	126000	430000	0	0.109666
1668	130000	430000	0	0.011505
1669	134000	430000	0	0.008602
1670	138000	430000	0	0.000457
1671	142000	430000	1	0.026007
1672	146000	430000	2	0.027429
1673	150000	430000	3	0.052926
1674	154000	430000	3	0.024778
1675	158000	430000	4	0.030875
1676	162000	430000	4	0.002889
1677	166000	430000	5	0.000912
1678	170000	430000	5	0.01752
1679	174000	430000	6	0.012505
1680	178000	430000	7	0.074449
1681	182000	430000	8	0.145876
1682	186000	430000	10	0.224801
1683	190000	430000	9	0.036752
1684	194000	430000	9	0.053579
1685	198000	430000	10	0.020339
1686	202000	430000	11	0.045854
1687	206000	430000	12	0.059828
1688	210000	430000	13	0.024275
1689	214000	430000	15	0.121528
1690	218000	430000	13	0.028185
1691	222000	430000	14	0.014251
1692	226000	430000	16	0.021517
1693	230000	430000	17	0.053571
1694	50000	426000	0	0.037926
1695	54000	426000	1	0.02152
1696	58000	426000	0	0.016736
1697	62000	426000	0	0.111019
1698	66000	426000	0	0.075641
1699	70000	426000	0	0.097156
1700	74000	426000	0	0.006403
1701	78000	426000	0	0.024561
1702	82000	426000	0	0.076021
1703	86000	426000	0	0.082848
1704	90000	426000	0	0.099013
1705	94000	426000	0	0.043351
1706	98000	426000	0	0.088891
1707	102000	426000	0	0.264216
1708	106000	426000	1	0.245778
1709	110000	426000	0	0.280601
1710	114000	426000	0	0.10409
1711	118000	426000	0	0.119125
1712	122000	426000	0	0.067939
1713	126000	426000	1	0.163259
1714	130000	426000	0	0.057295
1715	134000	426000	1	0.040727
1716	138000	426000	1	0.024978
1717	142000	426000	2	0.031982
1718	146000	426000	3	0.116733
1719	150000	426000	3	0.016052
1720	154000	426000	3	0.028832
1721	158000	426000	4	0.020598
1722	162000	426000	5	0.009603
1723	166000	426000	5	0.052611
1724	170000	426000	6	0.004221
1725	174000	426000	6	0.001624
1726	178000	426000	8	0.10138
1727	182000	426000	9	0.242198
1728	186000	426000	20	0.250679
1729	190000	426000	58	0.071045
1730	194000	426000	12	0.027204
1731	50000	422000	0	0.099431
1732	54000	422000	0	0.066822
1733	58000	422000	0	0.067169
1734	62000	422000	0	0.021753
1735	66000	422000	0	0.011322
1736	70000	422000	0	0.050885
1737	74000	422000	0	0.06762
1738	78000	422000	0	0.019551
1739	82000	422000	0	0
1740	86000	422000	0	0
1741	90000	422000	0	0.016394
1742	94000	422000	-1	0.029778
1743	98000	422000	-1	0.02201
1744	102000	422000	0	0.270732
1745	106000	422000	0	0.169899
1746	110000	422000	0	0.052076
1747	114000	422000	0	0.020705
1748	118000	422000	0	0.03507
1749	122000	422000	0	0.04033
1750	126000	422000	0	0.014092
1751	130000	422000	0	0.055051
1752	134000	422000	0	0.031507
1753	138000	422000	1	0.022882
1754	142000	422000	1	0.021852
1755	146000	422000	2	0.077299
1756	150000	422000	3	0.037048
1757	154000	422000	2	0.023697
1758	158000	422000	3	0.004712
1759	162000	422000	4	0.085889
1760	166000	422000	6	0.152368
1761	170000	422000	6	0.015272
1762	174000	422000	7	0.058729
1763	178000	422000	7	0.045619
1764	182000	422000	9	0.018473
1765	186000	422000	11	0.080583
1766	190000	422000	63	0.013041
1767	194000	422000	24	0.052898
1768	42000	418000	0	0.049677
1769	46000	418000	0	0.115785
1770	50000	418000	0	0.078188
1771	54000	418000	0	0.061168
1772	58000	418000	0	0.063332
1773	62000	418000	0	0.047673
1774	66000	418000	0	0.016446
1775	70000	418000	0	0.046496
1776	74000	418000	0	0.019942
1777	78000	418000	0	0.050487
1778	82000	418000	0	0.015676
1779	86000	418000	0	0.015558
1780	90000	418000	0	0.054767
1781	94000	418000	0	0
1782	98000	418000	-1	0.051108
1783	102000	418000	-1	0.019531
1784	106000	418000	0	0.028768
1785	110000	418000	0	0.041393
1786	114000	418000	2	0.059073
1787	118000	418000	0	0.01623
1788	122000	418000	0	0.015389
1789	126000	418000	0	0.006075
1790	130000	418000	0	0.000913
1791	134000	418000	0	0.008111
1792	138000	418000	2	0.086735
1793	142000	418000	2	0.03541
1794	146000	418000	2	0.07341
1795	150000	418000	2	0.028572
1796	154000	418000	2	0.007157
1797	158000	418000	2	0.005764
1798	162000	418000	6	0.099614
1799	166000	418000	11	0.236594
1800	170000	418000	14	0.030233
1801	174000	418000	9	0.023068
1802	178000	418000	9	0.047307
1803	182000	418000	9	0.022008
1804	186000	418000	9	0.119241
1805	190000	418000	17	0.063794
1806	194000	418000	28	0.011816
1807	198000	418000	40	0.002417
1808	38000	414000	6	0.043451
1809	42000	414000	0	0.016443
1810	46000	414000	0	0.039244
1811	50000	414000	0	0.000813
1812	54000	414000	0	0.003185
1813	58000	414000	0	0.019604
1814	62000	414000	0	0.060197
1815	66000	414000	0	0.040872
1816	70000	414000	0	0.018506
1817	74000	414000	0	0.011495
1818	78000	414000	0	0.017787
1819	82000	414000	0	0.06614
1820	86000	414000	0	0.16188
1821	90000	414000	0	0.074617
1822	94000	414000	0	0.023857
1823	98000	414000	0	0.026259
1824	102000	414000	0	0.103383
