ID	XLAMB	YLAMB	ALT	CorineID
656	110000	526000	0	0.037563
657	114000	526000	0	0.048369
658	118000	526000	0	0.020305
659	122000	526000	0	0.008002
660	126000	526000	0	0.055316
661	130000	526000	0	0.017141
662	134000	526000	-1	0.013257
663	138000	526000	-1	0.04542
664	142000	526000	-2	0.012636
665	146000	526000	-1	0.032177
666	150000	526000	0	0.074715
667	170000	526000	-3	0.015413
668	174000	526000	-3	0.004285
669	178000	526000	-3	0.090775
670	182000	526000	-2	0.072189
671	186000	526000	-2	0.020284
672	190000	526000	-2	0.0002
673	194000	526000	0	0.010538
674	198000	526000	0	0.042355
675	202000	526000	-1	0.04055
676	206000	526000	0	0.03339
677	210000	526000	0	0.085731
678	214000	526000	1	0.020161
679	218000	526000	1	0.00122
680	222000	526000	9	0.008279
681	226000	526000	8	0.08457
682	230000	526000	11	0.23
683	234000	526000	12	0.026386
684	238000	526000	13	0.007176
685	242000	526000	12	0.004778
686	246000	526000	12	0.017014
687	250000	526000	11	0.000346
688	254000	526000	13	0.03307
689	258000	526000	14	0.038641
690	262000	526000	18	0.046968
691	266000	526000	16	0.039488
692	106000	522000	12	0.001769
693	110000	522000	0	0.049873
694	114000	522000	0	0.098719
695	118000	522000	0	0.212266
696	122000	522000	-1	0.020274
697	126000	522000	-1	0.01528
698	130000	522000	0	0.022427
699	134000	522000	-1	0.050042
700	138000	522000	0	0.041206
701	142000	522000	0	0.08615
702	146000	522000	0	0.162367
703	170000	522000	-1	0.026282
704	174000	522000	-4	0.006163
705	178000	522000	-3	0.080583
706	182000	522000	-3	0.033775
707	186000	522000	-2	0.0002
708	190000	522000	-1	0.001183
709	194000	522000	0	0.031199
710	198000	522000	0	0.055442
711	202000	522000	-1	0.063584
712	206000	522000	0	0.04573
713	210000	522000	0	0.134754
714	214000	522000	1	0.02022
715	218000	522000	2	0.011054
716	222000	522000	3	0.001961
717	226000	522000	10	0.028355
718	230000	522000	10	0.0002
719	234000	522000	11	0.00701
720	238000	522000	9	0.008095
721	242000	522000	9	0.005848
722	246000	522000	10	0.097107
723	250000	522000	9	0.017657
724	254000	522000	11	0.012959
725	258000	522000	13	0.015422
726	262000	522000	15	0.013142
727	266000	522000	17	0.055752
728	102000	518000	0	0.053672
729	106000	518000	2	0.000103
730	110000	518000	0	0.160175
731	114000	518000	0	0.165448
732	118000	518000	-1	0.09458
733	122000	518000	-1	0.0002
734	126000	518000	-1	0.00501
735	130000	518000	-2	0.078821
736	134000	518000	0	0.240122
737	138000	518000	0	0.016261
738	142000	518000	0	0.032204
739	170000	518000	0	0.128825
740	174000	518000	-3	0.014598
741	178000	518000	-3	0.021746
742	182000	518000	-2	0.000182
743	186000	518000	-2	0.01037
744	190000	518000	-2	0.008142
745	194000	518000	-1	0.023631
746	198000	518000	0	0.01762
747	202000	518000	0	0.039387
748	206000	518000	0	0.0002
749	210000	518000	0	0.078516
750	214000	518000	1	0.000892
751	218000	518000	2	0.000184
752	222000	518000	3	0.004464
753	226000	518000	7	0.000189
754	230000	518000	8	0.0002
755	234000	518000	9	0.019269
756	238000	518000	8	0.03863
757	242000	518000	8	0.018192
758	246000	518000	8	0.113873
759	250000	518000	10	0.0002
760	254000	518000	11	0.000198
761	258000	518000	12	0.001073
762	262000	518000	14	0.003007
763	266000	518000	15	0.014145
764	102000	514000	0	0.058654
765	106000	514000	1	0.04274
766	110000	514000	2	0.116034
767	114000	514000	-2	0.173954
768	118000	514000	-3	0.005722
769	122000	514000	-1	0.020002
770	126000	514000	-2	0.030845
771	130000	514000	0	0.060325
772	138000	514000	0	0.054709
773	170000	514000	0	0.054082
774	174000	514000	-1	0.032531
775	178000	514000	-1	0.039309
776	182000	514000	-1	0.029166
777	186000	514000	0	0.018881
778	190000	514000	0	0.024222
779	194000	514000	0	0.021453
780	198000	514000	0	0.053601
781	202000	514000	0	0.078052
782	206000	514000	0	0.0002
783	210000	514000	0	0.020734
784	214000	514000	1	0.001907
785	218000	514000	3	0.000163
786	222000	514000	4	0.01078
787	226000	514000	4	0.034469
788	230000	514000	6	0.048329
789	234000	514000	6	0.026224
790	238000	514000	7	0.001798
791	242000	514000	8	0.018298
792	246000	514000	9	0.011661
793	102000	510000	0	0.044379
794	106000	510000	2	0.019371
795	110000	510000	0	0.041438
796	114000	510000	-2	0.001182
797	118000	510000	-1	0.006898
798	122000	510000	-3	0.0002
799	126000	510000	-2	0.0002
800	130000	510000	0	0.031322
801	166000	510000	-3	0.022961
802	170000	510000	-3	0.008821
803	174000	510000	-3	0.038397
804	178000	510000	-3	0.024405
805	182000	510000	-1	0.031194
806	186000	510000	0	0.023927
807	190000	510000	0	0.170324
808	194000	510000	0	0.020662
809	198000	510000	0	0.0002
810	202000	510000	0	0.087663
811	206000	510000	0	0.0002
812	210000	510000	0	0.004282
813	214000	510000	1	0.034444
814	218000	510000	2	0.012811
815	222000	510000	4	0.000189
816	226000	510000	5	0.0002
817	230000	510000	4	0.000198
818	234000	510000	7	0.004791
819	238000	510000	8	0.155635
820	242000	510000	9	0.014402
821	246000	510000	10	0.0002
822	102000	506000	4	0.058954
823	106000	506000	1	0.062778
824	110000	506000	0	0.047663
825	114000	506000	0	0.012838
826	118000	506000	-2	0.017378
827	122000	506000	-3	0.018011
828	126000	506000	-2	0.006411
829	130000	506000	-1	0.001182
830	158000	506000	0	0.128767
831	162000	506000	0	0.062697
832	166000	506000	-3	0.103881
833	170000	506000	-4	0.000198
834	174000	506000	-4	0.004359
835	178000	506000	-3	0.117352
836	182000	506000	-3	0.000182
837	186000	506000	0	0.00651
838	190000	506000	0	0.106065
839	194000	506000	0	0.036973
840	198000	506000	0	0.009041
841	202000	506000	0	0.106194
842	206000	506000	0	0.054863
843	210000	506000	0	0.006243
844	214000	506000	1	0.000193
845	218000	506000	3	0.000191
846	222000	506000	5	0.002728
847	226000	506000	6	0.064882
848	230000	506000	8	0.000127
849	234000	506000	8	0.002031
850	238000	506000	7	0.012754
851	242000	506000	11	0.00027
852	246000	506000	26	0.002331
853	102000	502000	9	0.16468
854	106000	502000	3	0.149165
855	110000	502000	0	0.052675
856	114000	502000	0	0.178782
857	118000	502000	0	0.024683
858	122000	502000	-2	0.003325
859	126000	502000	0	0.204569
860	130000	502000	-2	0.122139
861	134000	502000	0	0.107028
862	158000	502000	-1	0.226415
863	162000	502000	-1	0.180596
864	166000	502000	-3	0.019689
865	170000	502000	-4	0.000193
866	174000	502000	-3	0.007453
867	178000	502000	-3	0.079046
868	182000	502000	-3	0.0002
869	186000	502000	0	0.008585
870	190000	502000	0	0.0002
871	194000	502000	0	0.005471
872	198000	502000	0	0.038505
873	202000	502000	2	0.277372
874	206000	502000	1	0.205948
875	210000	502000	1	0.000186
876	214000	502000	4	0.039116
877	218000	502000	5	0.005182
878	222000	502000	8	0.039297
879	226000	502000	11	0.040239
880	230000	502000	14	5.3E-05
881	234000	502000	6	0.00525
882	238000	502000	7	0.002097
883	242000	502000	14	0.022564
884	246000	502000	23	0.007668
885	98000	498000	0	0.077669
886	102000	498000	8	0.425381
887	106000	498000	1	0.311831
888	110000	498000	-1	0.023541
889	114000	498000	0	0.08765
890	118000	498000	0	0.066942
891	122000	498000	0	0.042566
892	126000	498000	-1	0.015692
893	130000	498000	0	0.0355
894	134000	498000	0	0.057463
895	138000	498000	0	0.058559
896	150000	498000	0	0.063444
897	154000	498000	-3	0.060796
898	158000	498000	-1	0.015785
899	162000	498000	-4	0.081968
900	166000	498000	-4	0.051194
901	170000	498000	-4	0.0002
902	174000	498000	-3	0.013499
903	178000	498000	-3	0.031763
904	182000	498000	-2	0.000772
905	186000	498000	0	0.063801
906	190000	498000	0	0.005005
907	194000	498000	1	0.013514
908	198000	498000	7	0.093374
909	202000	498000	3	0.106021
910	206000	498000	0	0.042297
911	210000	498000	1	0.000187
912	214000	498000	2	0.000153
913	218000	498000	4	0.000301
914	222000	498000	5	0.000583
915	226000	498000	8	0.010894
916	230000	498000	6	0.017376
917	234000	498000	7	0.071046
918	238000	498000	8	0.025156
919	242000	498000	12	0.035222
